,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
46,22008,BOS,CHA,97.1,91.5,0.47540000000000004,0.4085000000000001,0.7491,42.7,14.4,4.6,0.7466666666666667,0.6,1646.5737351716944,2,0.5,15.176042431448813,97.0,92.9,0.48199999999999993,0.32270000000000004,0.7270999999999999,41.2,16.7,5.2,0.4594594594594595,0.6,1510.088717776127,3,0.5,14.679754560897956,A
47,22008,BOS,ATL,98.0,93.2,0.4786,0.4146000000000001,0.7356999999999999,42.6,15.6,4.6,0.75,0.7,1649.3015896383213,3,1.0,13.764394431693802,97.4,92.5,0.46950000000000003,0.404,0.7572000000000001,41.6,13.0,3.7,0.5733333333333334,0.2,1489.7215343546018,-1,0.0,15.61170860601487,A
48,22008,BOS,NJN,100.7,93.8,0.4942000000000001,0.4492000000000001,0.7528000000000001,41.6,14.8,5.1,0.7532467532467533,0.8,1655.1882936721402,4,1.0,14.425597810783538,95.9,95.7,0.45249999999999996,0.3334,0.7487,41.0,12.2,4.9,0.4155844155844156,0.2,1473.680747601445,1,0.0,14.412633980961262,A
49,22008,BOS,MIA,99.2,91.5,0.49670000000000003,0.42990000000000006,0.7464999999999999,41.4,14.5,5.2,0.7564102564102564,0.8,1657.3841131684758,5,0.6666666666666666,16.126719080839436,96.5,94.7,0.46160000000000007,0.3698,0.7392,38.3,11.8,4.5,0.5256410256410257,0.3,1503.639916413342,-1,0.3333333333333333,14.734190838243856,A
50,22008,BOS,CLE,98.5,90.5,0.48869999999999997,0.4342,0.775,41.7,14.5,5.2,0.759493670886076,0.5,1661.7611365063433,6,0.6666666666666666,15.83674163915956,97.1,89.1,0.4579,0.41200000000000003,0.7811,45.3,9.7,4.8,0.810126582278481,1.0,1507.5919656718622,3,0.3333333333333333,16.745022311727386,B
51,22008,BOS,PHI,98.1,93.5,0.48299999999999993,0.4119999999999999,0.7649,40.1,15.1,5.1,0.75,0.4,1625.572097025373,-1,1.0,14.952586959703911,95.0,99.4,0.4544,0.3133,0.7444999999999999,36.7,12.3,3.7,0.5,0.7,1479.031090210351,-5,0.0,16.076588640284687,A
52,22008,BOS,WAS,97.6,94.6,0.4787,0.4333,0.7482,40.4,14.9,5.3,0.7530864197530864,0.9,1628.1738056737938,1,1.0,13.837121919464558,100.7,104.0,0.4626,0.34500000000000003,0.7693,42.1,13.5,5.9,0.2345679012345679,0.2,1477.8343708267282,-1,0.0,18.046054542915414,A
53,22009,BOS,PHX,99.83333333333333,81.5,0.5021666666666668,0.4526666666666667,0.7396666666666666,39.166666666666664,15.0,5.5,1.0,1.0,1679.1388002785673,6,1.0,16.254419631378685,111.2,107.6,0.502,0.4518,0.6878,42.4,17.6,5.6,0.8,0.6666666666666666,1483.9522786525138,-1,0.0,16.489471991939666,B
54,22009,BOS,NJN,100.28571428571429,85.57142857142857,0.5042857142857143,0.41971428571428576,0.7054285714285714,39.57142857142857,14.571428571428571,5.714285714285714,0.8571428571428571,1.0,1664.09178655667,-1,1.0,17.630593483811925,89.66666666666667,101.83333333333333,0.41483333333333333,0.268,0.769,40.833333333333336,16.166666666666668,5.5,0.0,0.0,1471.4849281051095,-6,0.0,8.668913949929756,A
55,22009,BOS,UTA,98.5,84.375,0.497375,0.37975000000000003,0.716375,39.25,14.25,5.375,0.875,0.75,1668.553733073534,1,0.5,17.554196583381014,100.57142857142857,102.42857142857143,0.47100000000000003,0.33085714285714285,0.7634285714285715,42.0,14.571428571428571,5.0,0.42857142857142855,0.3333333333333333,1507.3556716102298,1,0.5,14.302977969208772,A
56,22009,BOS,ATL,99.22222222222223,84.55555555555556,0.5012222222222222,0.37844444444444447,0.7355555555555555,38.55555555555556,14.333333333333334,5.111111111111111,0.8888888888888888,0.8,1676.4886806581835,2,1.0,18.58174637306603,107.75,102.0,0.48125000000000007,0.356625,0.8141250000000001,42.0,12.875,7.0,0.75,0.6,1483.8348303207829,2,0.0,17.628104599937775,B
57,22009,BOS,IND,97.9,85.8,0.5004000000000001,0.34730000000000005,0.7304,37.6,14.4,5.0,0.8,1.0,1656.9115426602095,-1,0.75,18.071883517567656,99.33333333333333,99.33333333333333,0.43450000000000005,0.318,0.7661666666666668,47.166666666666664,18.0,8.833333333333334,0.5,0.5,1498.0405433367773,3,0.25,14.573425325897695,B
58,22009,BOS,GSW,98.8,88.2,0.5036,0.3249,0.72,38.1,14.2,4.5,0.7272727272727273,0.6666666666666666,1640.9893963335007,-2,0.5,18.183870175095684,111.2,113.7,0.4892,0.3957,0.7404999999999998,37.4,15.5,4.8,0.3,0.16666666666666666,1511.5651046612631,-2,0.5,13.364809440407452,A
59,22009,BOS,ORL,100.5,91.8,0.5127,0.3291,0.7041000000000001,37.3,14.7,4.0,0.75,0.7142857142857143,1648.4929873140168,1,0.5,16.878055753251246,99.0,94.6,0.4447,0.3454,0.6882999999999999,40.3,13.1,4.5,0.75,0.6,1507.1005826705411,3,0.5,15.200482754508648,B
60,22009,BOS,NYK,96.5,91.1,0.4891,0.28959999999999997,0.7097,37.4,14.3,4.2,0.6923076923076923,0.8,1637.4960647891107,-1,0.75,16.79359487216064,102.0,107.9,0.4478999999999999,0.33290000000000003,0.7957000000000001,39.0,15.5,4.3,0.25,0.14285714285714285,1500.1662966139017,2,0.25,13.118561632939617,A
61,22009,BOS,PHI,97.5,92.9,0.47639999999999993,0.28959999999999997,0.7225,38.6,14.3,4.8,0.7142857142857143,0.625,1640.2131603833773,1,1.0,14.994063572820293,93.4,97.7,0.4473,0.3367,0.7328,39.1,13.9,6.3,0.35714285714285715,0.2857142857142857,1466.7190706315362,-3,0.0,9.123786061837476,A
62,22009,BOS,TOR,98.3,96.5,0.46820000000000006,0.2455,0.7351000000000001,38.4,13.7,4.7,0.7333333333333333,0.6666666666666666,1642.8562418673787,2,1.0,15.970012669948012,105.0,108.9,0.4727,0.4086,0.8014000000000001,41.8,13.3,5.2,0.4375,0.2222222222222222,1474.165740722312,-1,0.0,16.11938467464364,A
63,22009,BOS,MIA,100.7,97.8,0.4859,0.26039999999999996,0.7534000000000001,37.4,14.4,4.2,0.75,0.8333333333333334,1648.786819065157,3,0.75,18.758004208615144,94.6,97.3,0.4429,0.3306,0.7385999999999999,40.6,13.0,5.8,0.6,0.6,1499.2628930754745,-1,0.25,15.659458900308447,A
64,22009,BOS,CHA,99.6,95.3,0.48640000000000005,0.26199999999999996,0.7686,37.3,14.7,4.2,0.7647058823529411,0.8571428571428571,1653.25291800935,4,0.75,17.150787777051352,89.9,88.1,0.457,0.2629,0.6738,39.3,15.1,4.6,0.4375,0.75,1493.785746700512,4,0.25,13.52620694368906,A
65,22009,BOS,SAS,101.8,96.7,0.496,0.3108,0.779,37.4,15.4,4.8,0.7777777777777778,0.875,1660.9621498197005,5,0.5,18.835707223025278,102.3,95.6,0.46729999999999994,0.3932,0.7527,45.0,14.0,5.9,0.6,0.8,1509.7848839306962,5,0.5,18.415656185602348,A
66,22009,BOS,OKC,100.3,96.4,0.489,0.29619999999999996,0.7638,37.3,15.1,5.3,0.7894736842105263,0.8888888888888888,1665.3931983952982,6,1.0,17.860278939404765,102.0,99.3,0.4604000000000001,0.3149,0.8340000000000002,42.5,15.2,6.3,0.5555555555555556,0.5555555555555556,1479.8970459011275,1,0.0,14.66247812185862,A
67,22009,BOS,MIL,102.2,95.4,0.4962,0.3424,0.7704000000000001,38.4,15.4,5.0,0.8,0.7,1672.1788094617139,7,0.6666666666666666,17.953857062865072,96.6,101.5,0.42280000000000006,0.3665,0.7365,39.8,11.7,4.2,0.47368421052631576,0.2222222222222222,1499.7097851395138,-3,0.3333333333333333,12.21199359916477,A
68,22009,BOS,WAS,101.6,93.0,0.5008000000000001,0.3507,0.7672000000000001,37.6,15.6,4.8,0.8095238095238095,0.9,1676.8038838111736,8,1.0,19.62997228222215,98.9,101.8,0.4407,0.2905,0.7554,44.4,13.7,5.8,0.3684210526315789,0.4444444444444444,1473.0331064278375,-2,0.0,15.683773025098178,A
69,22009,BOS,CHI,101.1,93.7,0.4976,0.3419,0.7745000000000001,38.0,15.1,5.0,0.8181818181818182,0.9,1678.7674568923244,9,0.75,18.93793308402533,91.1,104.6,0.429,0.32120000000000004,0.7655000000000001,41.3,15.2,5.5,0.38095238095238093,0.6666666666666666,1481.368452288345,1,0.25,13.582374918246146,A
70,22009,BOS,MEM,103.9,93.4,0.5063000000000001,0.36219999999999997,0.7589,38.6,14.8,5.6,0.8260869565217391,0.9,1687.0432411985603,10,1.0,19.740353581026174,103.2,102.3,0.48100000000000004,0.3357,0.7141999999999998,41.3,14.2,5.2,0.43478260869565216,0.6,1485.4337741819963,1,0.0,16.87614362440713,A
71,22009,BOS,PHI,104.2,93.4,0.5176000000000001,0.3722,0.758,37.4,14.4,5.5,0.8333333333333334,0.7,1689.9346502023102,11,1.0,20.49100661430567,96.6,101.2,0.43740000000000007,0.3266,0.8286999999999999,43.2,14.5,6.6,0.24,0.1,1464.0759891475348,-1,0.0,16.98933819487992,B
72,22009,BOS,MIN,102.6,92.2,0.5139,0.37960000000000005,0.7552,38.3,14.9,5.9,0.8,0.6,1682.180898871315,-1,1.0,18.248177388750687,98.5,103.5,0.46679999999999994,0.34840000000000004,0.6942999999999999,46.3,16.4,2.6,0.18518518518518517,0.2,1482.7489822895047,1,0.0,15.813245378618747,A
73,22009,BOS,IND,103.2,92.3,0.5035000000000001,0.38839999999999997,0.7513999999999998,40.2,14.8,6.5,0.8076923076923077,0.6,1688.5079870582208,1,0.6,16.06165822904538,94.4,98.5,0.4274,0.3117,0.7722000000000001,43.4,15.4,4.9,0.34615384615384615,0.1,1513.9626896634861,-3,0.4,12.511650671213328,A
74,22009,BOS,ORL,104.3,93.2,0.48929999999999996,0.39459999999999995,0.7787,40.1,14.5,6.5,0.8148148148148148,0.9,1693.0861560609744,2,0.4,19.646827609005772,104.5,100.0,0.46529999999999994,0.38550000000000006,0.7444,44.6,15.2,6.4,0.7586206896551724,0.9,1518.0975051954472,3,0.6,15.57813499114354,A
