,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
679,22017,CLE,GSW,104.2,112.0,0.4305,0.3394,0.8059,41.9,13.2,3.8,0.6190476190476191,1.0,1513.0664970096618,-3,0.3,16.40790592038796,120.2,113.9,0.5318,0.4048,0.8261,42.5,13.8,6.3,0.7954545454545454,1.0,1595.9590022843618,2,0.7,24.89348661156182,B
680,22017,CLE,ORL,103.5,112.6,0.425,0.323,0.7877000000000002,42.7,13.5,4.0,0.6046511627906976,0.9,1505.6132127901603,-4,0.9,15.427926642003165,105.1,110.9,0.4497,0.33070000000000005,0.8245000000000001,43.9,14.9,4.8,0.29545454545454547,0.0,1415.9311384268885,1,0.1,14.64113524549117,A
681,22017,CLE,OKC,104.7,113.0,0.43789999999999996,0.3107,0.7704000000000001,42.3,14.1,4.4,0.6136363636363636,0.9,1508.432127847368,1,0.6,15.483411525291663,107.2,103.0,0.469,0.3407,0.6949,47.1,13.8,5.4,0.5555555555555556,0.7,1472.8075456066972,3,0.4,19.443558760033866,B
682,22017,CLE,SAS,107.6,116.9,0.4464,0.29900000000000004,0.7759,41.4,14.4,4.4,0.6,0.2,1487.3050946876824,-1,0.2,15.23092496481506,98.7,96.2,0.44369999999999993,0.386,0.7369,43.5,14.3,5.3,0.625,0.9,1590.1614081486252,-2,0.8,14.226335868604755,B
683,22017,CLE,IND,107.7,117.9,0.453,0.29760000000000003,0.7790000000000001,40.9,14.7,4.2,0.5869565217391305,0.8,1479.6466586419688,-2,0.5,15.35779200418544,104.8,96.8,0.4925,0.3285,0.7607,43.3,11.6,3.1,0.5416666666666666,0.5,1558.028500596058,2,0.5,18.00963796551114,A
684,22017,CLE,DET,106.5,117.7,0.45729999999999993,0.2921,0.7802000000000001,41.3,15.8,4.2,0.5957446808510638,0.8,1490.6134747672024,1,0.5,13.534112584030728,104.9,105.6,0.4596,0.3773,0.7396999999999999,43.1,14.1,4.8,0.46808510638297873,0.3,1479.2297280957139,-7,0.5,17.052863718997994,A
685,22017,CLE,DET,109.8,117.9,0.47309999999999997,0.30999999999999994,0.7648000000000001,41.0,15.3,3.8,0.6041666666666666,0.1,1504.6533340703363,2,0.5,15.221118689590682,104.5,107.6,0.45100000000000007,0.36819999999999997,0.7424999999999999,43.9,13.4,5.0,0.4583333333333333,0.5,1465.18986879258,-8,0.5,16.544649246882393,B
686,22017,CLE,MIA,108.1,117.7,0.4683,0.303,0.7719,40.6,15.0,4.1,0.5918367346938775,0.8,1491.9970248727816,-1,0.4,15.989229479399704,99.7,97.8,0.4596,0.36250000000000004,0.7084,44.2,15.3,6.2,0.58,0.7,1587.835561840655,2,0.6,15.243492165573967,A
687,22017,CLE,HOU,107.3,113.9,0.4593,0.2919,0.7731999999999999,41.4,15.2,4.2,0.6,0.8,1498.6381069344814,1,0.2,14.529313609058805,109.1,101.6,0.4508,0.35790000000000005,0.7644,41.8,12.2,3.8,0.74,0.5,1572.6401750208463,3,0.8,17.601985867817355,B
688,22017,CLE,ORL,106.2,112.6,0.46019999999999994,0.2955,0.7649,42.6,15.3,4.1,0.5882352941176471,0.1,1481.5405429648995,-1,0.9,14.529432967777753,108.7,108.8,0.48480000000000006,0.37499999999999994,0.7893,39.9,15.0,5.6,0.3076923076923077,0.3,1413.1122233696808,1,0.1,19.35659134264036,B
689,22017,CLE,MIN,106.5,114.5,0.4596,0.3073,0.7612,41.6,15.5,4.0,0.5769230769230769,0.7,1462.2949983968938,-2,0.7,14.962624427514367,110.7,109.9,0.4847,0.35829999999999995,0.7868999999999999,42.0,11.3,4.4,0.6071428571428571,0.2,1476.903295118947,2,0.3,20.35524702301946,A
690,22017,CLE,ATL,109.7,116.5,0.47300000000000003,0.3335,0.7582,41.4,15.6,3.6,0.5849056603773585,0.1,1467.389440938951,1,0.6,16.352549056048726,104.1,106.8,0.45339999999999997,0.3861,0.817,39.7,15.9,5.4,0.3090909090909091,0.5,1549.4748979341075,-1,0.4,13.818897035856782,A
691,22017,CLE,BOS,111.6,116.9,0.48180000000000006,0.347,0.7582,41.1,14.5,3.6,0.5925925925925926,0.2,1485.9263580046797,2,0.6,14.344834080363249,104.7,102.0,0.4438,0.4001,0.7695,43.7,12.8,4.5,0.7017543859649122,0.6,1540.6135867810117,-1,0.4,15.76193794937446,A
692,22017,CLE,OKC,111.3,112.0,0.48369999999999996,0.37329999999999997,0.7517,42.4,14.1,3.8,0.6,0.3,1507.0963337681117,3,0.6,19.72182734257842,110.4,108.6,0.4486,0.3246,0.7202,44.2,13.4,4.6,0.5614035087719298,0.6,1493.9345787663829,1,0.4,19.641258559971696,A
693,22017,CLE,WAS,113.1,111.8,0.4862000000000001,0.3891,0.7314,42.4,13.0,3.8,0.6071428571428571,0.7,1515.7408398617424,4,0.7,19.06068641529138,111.6,106.8,0.49029999999999996,0.35630000000000006,0.8413999999999999,42.2,15.3,4.2,0.5789473684210527,0.6,1462.2456024705525,2,0.3,18.75039789416155,B
