,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,PER_B,WINNER
620,114.4,113.4,0.4585,0.32719999999999994,0.7044999999999998,47.7,13.3,5.4,0.6097560975609756,0.6,1564.095397941695,-3,15.53135826684643,114.5,108.0,0.4911,0.4223,0.7842,44.4,12.7,4.4,0.5813953488372093,0.4,1595.8408386587444,1,18.649744376792327,A
621,108.4,109.4,0.4537,0.3094,0.6693,49.8,15.8,4.8,0.5348837209302325,0.6,1502.0177006737142,-1,14.879087265552393,101.4,120.7,0.4378,0.3677,0.8325000000000001,37.0,14.4,2.4,0.18604651162790697,0.2,1303.193738679193,-12,15.811927728096496,B
622,116.5,114.9,0.4806,0.356,0.7390999999999999,46.5,16.4,4.4,0.627906976744186,0.5,1532.726159075749,-2,18.352770450428224,103.3,117.6,0.4093,0.33999999999999997,0.7976,42.8,12.0,3.0,0.23809523809523808,0.2,1333.5030909821598,-3,12.450858712330248,A
623,118.0,111.4,0.4507,0.3816,0.7885,46.5,14.0,5.1,0.5853658536585366,0.4,1576.436473711618,1,19.177616022895624,104.9,107.1,0.44370000000000004,0.33930000000000005,0.7675,46.2,13.6,5.2,0.42857142857142855,0.5,1426.3036323120036,1,17.073269511557385,B
624,107.6,107.8,0.44139999999999996,0.3441,0.7524000000000001,47.5,16.8,5.3,0.47619047619047616,0.8,1501.7530081568307,2,16.237024143139706,123.5,115.6,0.4904,0.38220000000000004,0.8064,47.4,13.3,6.8,0.6666666666666666,0.7,1584.5566069689053,3,21.020199993914723,B
625,110.3,115.4,0.4555999999999999,0.3707,0.7128,49.1,19.6,4.4,0.30952380952380953,0.5,1392.7389297732605,1,16.63444095770104,115.4,105.7,0.4801,0.32320000000000004,0.7681999999999999,46.8,13.2,6.6,0.7073170731707317,0.6,1637.1133406370393,-1,18.012726425967706,B
626,113.4,106.5,0.4692,0.35960000000000003,0.8103000000000001,49.5,14.1,5.8,0.6046511627906976,0.3,1558.062243085696,4,17.735689426143306,111.2,108.5,0.46210000000000007,0.36700000000000005,0.7361000000000001,49.1,14.1,4.4,0.6829268292682927,1.0,1582.340669871922,-1,19.436341228983764,B
627,108.8,110.3,0.44689999999999996,0.34530000000000005,0.8032999999999999,43.4,12.9,5.5,0.7272727272727273,0.4,1598.4921496593895,4,17.276829781808303,109.6,109.3,0.46020000000000005,0.3572,0.8068,41.0,14.7,3.7,0.4186046511627907,0.8,1474.9791228580712,2,18.15021636869202,A
628,109.8,116.8,0.4394,0.36710000000000004,0.756,47.0,13.8,4.2,0.4523809523809524,0.2,1446.9602202052495,-3,13.380510178072921,115.6,109.4,0.4892,0.41290000000000004,0.7906000000000001,45.3,13.2,4.2,0.5681818181818182,0.9,1584.222692747404,-1,19.039869412345514,A
629,111.5,112.3,0.4585,0.3559,0.7697,47.5,16.5,5.1,0.4772727272727273,0.8,1482.8371654118848,-1,14.604017691199553,113.9,108.2,0.48040000000000005,0.3779,0.8199,42.8,12.5,5.2,0.5952380952380952,0.5,1585.4052659789625,-2,18.46615826404843,A
630,119.1,113.1,0.503,0.3659,0.8127000000000001,45.2,13.9,5.3,0.46511627906976744,0.3,1519.0306266071484,-1,18.806930683447835,115.5,114.1,0.476,0.4176,0.7961,44.3,14.4,4.7,0.5714285714285714,0.5,1514.314807614045,-2,19.622210670657843,A
631,98.7,104.1,0.4537,0.2982,0.7544000000000001,40.4,13.9,5.6,0.4523809523809524,0.2,1455.5331301180822,-1,14.583507993921973,118.1,112.9,0.45600000000000007,0.3702,0.8023000000000001,44.5,14.1,4.9,0.5714285714285714,0.9,1562.9831343976132,-1,15.781286334771153,B
632,111.7,102.9,0.46420000000000006,0.3675,0.7447999999999999,49.2,13.4,6.5,0.5227272727272727,0.8,1563.1515428008386,3,15.337102526414151,102.3,110.2,0.43599999999999994,0.341,0.8064,42.5,16.3,3.1,0.43902439024390244,0.3,1444.8956864219956,1,14.814839891777899,A
633,115.1,106.4,0.47539999999999993,0.35580000000000006,0.8404,49.2,13.8,5.6,0.5909090909090909,0.3,1552.960742938085,-1,17.37525834803031,113.1,113.0,0.46180000000000004,0.3966,0.7087,46.1,13.7,4.9,0.5116279069767442,0.6,1485.2350086049455,2,18.028872695725447,B
634,114.0,109.0,0.45759999999999995,0.33899999999999997,0.7632000000000001,47.0,12.2,6.1,0.4883720930232558,0.4,1526.7336052934625,1,18.516530391882043,114.7,115.3,0.47250000000000003,0.35269999999999996,0.7381,46.8,16.8,4.6,0.6363636363636364,0.7,1535.0510808495123,1,17.8445651039146,B
635,101.9,112.6,0.4567,0.3782,0.7942,40.7,13.2,3.3,0.23255813953488372,0.3,1331.16554250926,-7,14.82025020745821,105.2,109.4,0.438,0.29059999999999997,0.6545,50.0,15.7,5.0,0.5227272727272727,0.5,1488.0682191232956,-2,15.302808001462234,B
636,120.0,107.7,0.49650000000000005,0.339,0.7682,45.9,13.0,6.1,0.7142857142857143,0.8,1642.3165605475303,1,18.8826191374304,108.1,102.1,0.4751,0.37629999999999997,0.6694,43.4,12.4,5.2,0.5121951219512195,0.6,1516.6003774477977,2,17.496015359724172,A
637,111.3,117.2,0.4767,0.37629999999999997,0.7905,37.5,15.2,6.4,0.25,0.3,1377.138262623376,1,17.826991596102296,116.5,110.5,0.5115000000000001,0.3649,0.7697999999999999,40.9,12.8,3.6,0.6666666666666666,0.8,1586.8456553169603,1,19.491041847964077,B
638,115.4,113.2,0.4569,0.33899999999999997,0.7133999999999999,47.9,12.6,4.9,0.6190476190476191,0.5,1575.7135438530354,1,17.60446484326987,109.6,115.8,0.44559999999999994,0.35509999999999997,0.715,50.4,20.0,4.3,0.3023255813953488,0.5,1387.5357098627694,-1,15.6565184161797,B
639,112.5,108.7,0.4788,0.3629,0.7559000000000001,47.9,14.0,4.1,0.6904761904761905,1.0,1587.442170019533,1,18.167548535541258,123.4,115.4,0.48999999999999994,0.38950000000000007,0.7959,46.9,13.0,6.9,0.6744186046511628,0.8,1589.6128868088201,4,20.103618717267796,B
640,119.5,112.6,0.5,0.3748,0.8055999999999999,44.3,13.3,5.1,0.4772727272727273,0.3,1525.2457109994277,1,18.48168745539344,124.7,113.8,0.5047999999999999,0.4083,0.7798,47.3,13.3,6.6,0.6818181818181818,0.6,1611.8278944895007,5,22.464941445332844,B
641,112.7,111.5,0.4551,0.3564000000000001,0.7943999999999999,45.2,13.7,6.1,0.7333333333333333,0.5,1601.388939470474,5,17.775816471968355,112.0,107.7,0.47939999999999994,0.37440000000000007,0.8088000000000001,41.4,12.8,5.6,0.5813953488372093,0.8,1573.6108657513519,-3,19.36465858934259,B
642,110.0,102.7,0.4476,0.3550999999999999,0.7647999999999999,49.8,13.5,5.8,0.5333333333333333,0.3,1567.9001944110116,4,17.120211072182457,114.5,113.3,0.4699,0.38930000000000003,0.7876000000000001,45.1,14.4,5.3,0.5581395348837209,0.5,1508.0997232217658,-3,18.953751178643635,A
643,118.0,111.4,0.4546,0.3759,0.8285000000000002,42.7,13.5,4.8,0.5813953488372093,0.9,1572.803814520372,1,14.140077144269604,111.3,112.2,0.4544,0.3531,0.7941,48.1,16.5,5.4,0.4888888888888889,0.5,1494.6315656394954,1,14.58417262304537,B
644,101.1,110.7,0.4286,0.3338,0.7929999999999999,41.7,15.0,3.1,0.42857142857142855,0.3,1440.1470348118226,-1,13.875914280416005,104.5,105.8,0.44609999999999994,0.3379,0.775,46.5,13.0,5.2,0.4418604651162791,0.3,1439.7569716260084,2,16.943116336312595,A
645,102.3,119.0,0.43529999999999996,0.37540000000000007,0.8421000000000001,39.1,14.5,2.4,0.20454545454545456,0.2,1317.1432202296116,1,15.608634956799396,114.8,107.0,0.47939999999999994,0.35559999999999997,0.8283999999999999,48.7,13.7,5.5,0.5777777777777777,0.7,1541.513459534133,-2,16.999584356708382,B
646,106.8,107.8,0.4351,0.3519,0.7441000000000001,48.0,16.8,4.4,0.46511627906976744,0.7,1496.6967283169158,-1,16.036240073178956,113.8,109.9,0.4888,0.4166,0.7966,43.9,13.4,4.4,0.5555555555555556,0.3,1563.4158683108728,-2,18.51452241124927,B
647,97.4,105.4,0.4577,0.2899,0.7445999999999999,40.4,15.1,5.4,0.4418604651162791,0.4,1445.7124499953234,-2,11.07689918155277,121.5,106.8,0.5015999999999999,0.3638,0.7617,46.1,12.9,5.9,0.7209302325581395,0.7,1657.753833679587,2,21.581996938187327,B
648,118.2,109.6,0.5095000000000001,0.3706,0.7615,43.2,13.0,3.5,0.6744186046511628,0.9,1596.2924134656348,2,21.72576773458444,118.2,113.9,0.491,0.364,0.7444999999999999,46.6,16.4,5.3,0.6444444444444445,0.6,1562.222182779767,2,21.120155358030345,B
649,113.4,113.0,0.4786,0.36960000000000004,0.7547999999999999,46.3,12.8,4.0,0.6744186046511628,0.9,1565.2271623388524,-1,17.46887806664672,100.7,114.1,0.4418000000000001,0.3572,0.7767999999999999,41.0,13.2,3.6,0.22727272727272727,0.3,1326.8543387034044,-8,14.927838596562845,A
650,112.8,111.0,0.4641,0.4018,0.7212,46.6,13.7,4.5,0.5227272727272727,0.4,1496.6822920088975,3,18.294600229077965,107.4,112.7,0.4417999999999999,0.3548,0.7610999999999999,46.2,13.2,4.3,0.46511627906976744,0.6,1467.7670446417806,1,14.15423133476015,B
651,114.5,112.8,0.4692,0.3747,0.7756,42.4,14.5,4.3,0.4090909090909091,0.7,1472.0823330469866,-1,17.47974158275793,102.9,115.3,0.4093,0.33999999999999997,0.7870000000000001,42.7,12.2,3.3,0.23255813953488372,0.2,1331.1781692083964,-4,12.230516287184058,A
652,108.8,118.3,0.4683,0.3517,0.764,37.3,15.3,6.1,0.24444444444444444,0.3,1367.6915044747016,-1,15.431905834605809,112.9,112.8,0.45289999999999997,0.33720000000000006,0.8023,45.1,13.4,6.1,0.717391304347826,0.8,1590.6396519669245,-1,14.355281148891601,B
653,104.3,107.7,0.4332,0.2814,0.6525000000000001,50.5,15.6,4.9,0.5333333333333333,0.4,1492.3794229291511,1,15.16161446607211,117.1,116.1,0.4587,0.3371,0.7222999999999999,46.7,12.3,4.1,0.6046511627906976,0.7,1550.9842174276318,-1,17.949094362212428,A
654,112.4,105.8,0.48250000000000004,0.3824,0.8128,42.6,13.2,5.9,0.5909090909090909,0.8,1584.3601532549014,1,19.831150140850642,98.0,107.8,0.4466,0.2995,0.7375999999999999,41.8,15.3,5.4,0.4318181818181818,0.1,1441.6696379033383,-3,13.102584590523069,A
655,112.7,114.4,0.46579999999999994,0.3919,0.7693000000000001,44.2,14.1,4.8,0.5454545454545454,0.5,1495.1316999504147,-4,14.961594673885667,129.3,115.1,0.5119,0.4323,0.7842,49.3,12.9,7.0,0.6888888888888889,0.9,1617.77461181754,6,24.661689736048743,B
656,104.4,109.1,0.4488,0.3392,0.7424000000000001,44.2,12.7,4.7,0.4318181818181818,0.6,1432.7296897716042,-1,17.727154628185755,112.4,113.2,0.45730000000000004,0.35710000000000003,0.7992,48.1,16.2,5.0,0.5,0.6,1501.9147270291244,2,16.720475039543867,B
657,105.2,105.4,0.4664,0.3482,0.6759999999999999,43.8,13.0,5.5,0.5,0.6,1501.163104315741,-1,16.341223985800905,104.3,109.7,0.43899999999999995,0.3488,0.7812999999999999,42.0,14.1,2.9,0.4418604651162791,0.3,1447.1743166662268,1,16.25767479156167,B
658,121.6,115.1,0.5013,0.38180000000000003,0.8107,45.3,13.3,5.4,0.4666666666666667,0.2,1519.2989936713884,-1,18.496407979019445,117.2,106.7,0.48930000000000007,0.3818,0.8291999999999999,48.2,12.8,5.7,0.5869565217391305,0.7,1546.8679247293799,1,19.88197392520318,B
659,104.8,122.4,0.44719999999999993,0.376,0.8462999999999999,37.9,13.1,2.8,0.2,0.2,1311.7887550343648,-1,15.113822180803096,113.2,102.2,0.4603999999999999,0.35699999999999993,0.7718,50.2,13.2,6.4,0.5434782608695652,0.8,1580.8682176823627,5,15.12712458143326,B
660,114.4,109.8,0.49329999999999996,0.4303,0.8249000000000001,43.7,13.3,4.7,0.5652173913043478,0.4,1568.2807935155995,1,19.32596427126632,112.8,114.5,0.44699999999999995,0.3394,0.7619,45.2,12.1,6.2,0.4772727272727273,0.6,1499.5625033632077,-1,18.26528443459671,A
661,118.8,113.8,0.4939,0.3798,0.7521,47.0,16.9,5.2,0.6521739130434783,0.7,1583.2374189045722,3,21.170553039183638,118.1,119.7,0.4444,0.34279999999999994,0.7198,46.2,12.1,4.1,0.5909090909090909,0.5,1538.2768873450418,-2,17.76713574028973,B
662,104.1,104.6,0.4652,0.34130000000000005,0.6523,44.8,13.7,5.5,0.4883720930232558,0.5,1492.674250767817,-2,16.596931502379515,101.8,115.7,0.44799999999999995,0.3668,0.7779,41.0,13.4,3.4,0.2222222222222222,0.2,1319.425796923583,-9,14.361306655004716,A
663,121.4,107.3,0.504,0.3647,0.7670999999999999,45.4,13.0,5.6,0.7272727272727273,0.7,1661.796645771572,3,21.850889094617244,105.0,110.1,0.45169999999999993,0.34850000000000003,0.7293,44.6,12.7,4.9,0.4222222222222222,0.6,1429.0510817212084,-2,14.67603608214543,A
664,119.5,114.6,0.44980000000000003,0.36879999999999996,0.8367000000000001,41.9,13.2,5.2,0.5681818181818182,0.8,1565.520653130743,-1,16.50803536448265,107.4,108.7,0.4423,0.2922,0.6744000000000001,51.8,16.3,5.2,0.5434782608695652,0.4,1505.0867530117412,2,16.156004864235072,A
665,103.4,108.1,0.43929999999999997,0.3624,0.7733,41.1,14.0,2.9,0.45454545454545453,0.4,1455.6631702141508,2,14.662748525784775,110.6,110.8,0.4638,0.4006,0.6863999999999999,46.0,14.0,4.3,0.5111111111111111,0.4,1479.1562907867606,-1,18.300004405716173,B
666,105.7,106.9,0.4307,0.3407,0.7494000000000001,48.3,16.6,4.1,0.45454545454545453,0.2,1491.8318031121892,-2,15.203929812587612,117.3,112.7,0.5054000000000001,0.37160000000000004,0.7532,41.5,12.5,3.2,0.6590909090909091,0.8,1575.2771773408297,-1,19.54363020249646,B
667,111.5,116.4,0.46080000000000004,0.358,0.7249999999999999,49.0,19.5,4.1,0.3181818181818182,0.6,1412.265036288173,1,17.792685396164757,113.4,107.1,0.48369999999999996,0.38270000000000004,0.8012,44.2,13.2,6.4,0.6,0.4,1588.6003306879686,2,20.327441518088463,B
668,105.3,122.1,0.4502999999999999,0.3701,0.8367999999999999,37.4,13.1,2.9,0.1956521739130435,0.1,1307.7343155504166,-2,15.76242446233248,114.7,111.7,0.47540000000000004,0.36819999999999997,0.7528999999999999,46.8,11.4,3.9,0.6818181818181818,0.9,1572.6557041186738,1,19.022443720615627,B
669,109.5,117.6,0.46790000000000004,0.3506999999999999,0.7479999999999999,38.5,15.2,6.2,0.2391304347826087,0.3,1365.912104776776,-2,17.54935490215744,108.8,113.5,0.44559999999999994,0.3504,0.7773,45.9,13.6,3.9,0.4772727272727273,0.7,1485.2930458639175,2,15.138431522480403,B
670,99.3,108.8,0.4438,0.31829999999999997,0.7448,42.1,14.5,5.7,0.4222222222222222,0.1,1437.4294604702711,-4,12.36179461280608,115.3,112.1,0.4734,0.3269000000000001,0.7950999999999999,44.9,13.7,5.9,0.723404255319149,0.9,1592.41905166485,1,11.529678371793455,B
671,113.8,110.0,0.49269999999999997,0.45000000000000007,0.8139000000000001,42.9,13.3,4.7,0.574468085106383,0.8,1572.5454094537681,2,18.50880329229329,110.3,114.9,0.45830000000000004,0.3763,0.7552000000000001,44.1,14.5,4.8,0.5333333333333333,0.4,1485.9642358413948,-5,21.111698948769778,B
672,115.5,110.5,0.49939999999999996,0.35680000000000006,0.7596999999999999,42.1,11.9,3.3,0.6666666666666666,0.8,1583.6146126275542,1,20.86333873882652,109.7,112.0,0.4479,0.3556,0.7832999999999999,47.1,13.8,4.3,0.4888888888888889,0.3,1495.3006981598921,3,17.817770189056297,A
673,112.1,113.8,0.44610000000000005,0.3319,0.7908,44.9,11.9,5.6,0.4666666666666667,0.6,1495.297887425039,-2,17.697528858356183,109.2,118.9,0.4589,0.34609999999999996,0.7625,37.4,14.7,6.4,0.23404255319148937,0.3,1355.9044524808014,-3,11.120453989195331,A
674,120.8,112.6,0.5054000000000001,0.39559999999999995,0.7535000000000001,48.1,17.7,5.7,0.6382978723404256,0.6,1577.5802665410285,-1,20.907971165225618,122.5,117.6,0.4486,0.37079999999999996,0.8387,41.9,13.2,4.9,0.5777777777777777,0.4,1570.5144690391737,1,15.350625916321386,A
675,129.6,113.5,0.5182,0.4271000000000001,0.8146000000000001,47.7,12.4,6.9,0.6956521739130435,0.9,1626.94207592656,7,24.8204040471449,108.7,111.1,0.44639999999999996,0.2851,0.6944,52.4,16.5,5.1,0.5319148936170213,0.5,1500.0929371033105,-1,16.24553611583552,A
676,102.2,114.0,0.4053000000000001,0.3518,0.7995000000000001,43.4,12.5,3.3,0.22727272727272727,0.2,1328.9430934729728,-5,12.209828939419603,119.5,120.7,0.4455,0.3578,0.7416,46.8,12.0,4.5,0.6,0.6,1543.9340397085855,1,16.66205856867503,B
677,109.5,108.8,0.4603,0.4024000000000001,0.6835999999999999,45.4,13.9,4.3,0.5217391304347826,0.4,1483.578809169901,1,16.978946973099184,115.4,114.7,0.4629,0.3836,0.7808999999999999,47.4,15.9,4.5,0.5106382978723404,0.9,1505.59333507952,3,16.378704383231362,B
678,104.0,105.5,0.46950000000000003,0.3496,0.6382,44.9,14.7,5.6,0.5,0.5,1498.7622183522046,1,16.967492540705027,113.6,105.6,0.4791,0.38780000000000003,0.8231999999999999,44.5,13.5,6.4,0.6086956521739131,0.8,1592.833205482157,3,18.927081051269237,B
679,104.7,123.4,0.45179999999999987,0.38289999999999996,0.8421,35.8,13.3,2.8,0.19148936170212766,0.2,1302.5698448536543,-3,14.06855187439701,102.0,118.2,0.44049999999999995,0.3748,0.7827,40.7,13.8,2.9,0.21739130434782608,0.3,1313.3378293391954,-10,13.877623660678557,B
680,105.1,107.7,0.42700000000000005,0.3291,0.7521000000000001,47.8,15.5,4.2,0.4444444444444444,0.2,1483.4943678254647,-3,15.405531284794147,120.3,106.6,0.5103,0.36349999999999993,0.7595999999999999,46.1,13.2,5.8,0.7333333333333333,0.8,1665.4280769708155,4,22.7584445866519,B
681,117.1,108.4,0.4769000000000001,0.35969999999999996,0.834,47.6,11.4,5.8,0.5957446808510638,0.3,1559.5339489630098,2,20.598481006044224,111.8,102.4,0.4574,0.34769999999999995,0.7865,49.0,13.4,6.3,0.5531914893617021,0.8,1584.922657166311,6,18.82671529590794,A
682,105.8,109.4,0.4577,0.3637,0.7222999999999999,43.0,12.4,4.7,0.41304347826086957,0.2,1425.419650521965,-3,16.267157822211175,110.9,116.9,0.46040000000000003,0.36029999999999995,0.7579,48.6,20.2,4.3,0.3111111111111111,0.5,1408.0321614939846,-1,15.715637135197193,A
683,103.7,106.3,0.44519999999999993,0.36050000000000004,0.7730999999999999,41.4,14.3,2.9,0.4444444444444444,0.3,1451.2406518310104,-1,14.481507196888382,115.1,112.2,0.4669,0.37329999999999997,0.7687000000000002,44.4,14.3,4.1,0.4222222222222222,0.7,1474.3174087824102,1,19.26303112425635,B
684,121.4,116.7,0.5043,0.3964,0.8107,44.5,13.4,5.6,0.45652173913043476,0.2,1506.6329694377584,-2,15.507113236761164,98.2,109.4,0.44000000000000006,0.3287999999999999,0.7615,42.4,16.1,5.6,0.41304347826086957,0.3,1426.396108111805,-5,12.277102747839015,A
685,109.7,117.3,0.4619,0.34229999999999994,0.7446,37.4,14.9,6.6,0.22916666666666666,0.4,1353.213515145056,-4,12.167112646270883,112.4,114.8,0.44860000000000005,0.3236,0.7901999999999999,44.5,12.5,5.0,0.4782608695652174,0.4,1497.9888247607846,1,15.707092995611495,B
686,109.5,112.2,0.4603,0.38370000000000004,0.7346,44.2,13.9,4.8,0.5434782608695652,0.5,1498.1010730946737,1,17.48090133327146,105.5,107.1,0.42650000000000005,0.3273,0.7343999999999999,47.7,13.7,5.0,0.43478260869565216,0.6,1478.7883060702532,-4,14.976537581172142,B
687,108.1,109.8,0.46390000000000003,0.4091,0.6631,43.8,14.0,4.3,0.5106382978723404,0.3,1463.9412606223855,-1,17.705301819527605,117.7,112.2,0.48530000000000006,0.3468,0.7926,43.4,13.7,5.9,0.7291666666666666,0.9,1603.4524040233161,2,17.433513688906427,B
688,120.0,121.4,0.45499999999999996,0.3845,0.7545,47.1,12.9,4.4,0.6086956521739131,0.6,1549.7782272254562,2,18.682522772948655,116.7,108.0,0.48360000000000003,0.376,0.8206,46.4,10.6,5.7,0.6041666666666666,0.4,1567.241206163505,3,20.838845712597195,A
689,121.0,110.6,0.506,0.3842,0.7656,48.1,16.9,6.4,0.6458333333333334,0.6,1597.841134354103,1,21.340689420667346,111.3,109.2,0.4896000000000001,0.4383,0.7779,43.7,14.0,5.1,0.5625,0.5,1560.4085722004893,-1,17.904106292255285,A
690,103.5,117.5,0.4466,0.38980000000000004,0.7711,41.3,13.8,2.9,0.23404255319148937,0.2,1326.8444881784355,1,13.854236571187206,110.4,117.5,0.4625,0.3497,0.7591,47.7,19.9,4.1,0.30434782608695654,0.4,1393.2206461177495,-2,15.239085234502376,B
691,120.5,119.6,0.4403,0.3531,0.8423,41.1,13.0,5.1,0.5652173913043478,0.3,1550.2536012260994,-1,17.396884298635875,103.6,115.8,0.41400000000000003,0.35459999999999997,0.7935,41.3,12.3,3.3,0.2222222222222222,0.1,1323.098905956102,-6,11.72216539078284,A
692,116.2,111.2,0.46480000000000005,0.3778,0.7956,49.0,16.1,4.6,0.5208333333333334,0.9,1525.2308836270356,4,17.265372303147302,106.8,111.3,0.4502999999999999,0.3593,0.7405999999999999,43.4,12.2,4.6,0.425531914893617,0.2,1440.2311658982,1,16.038427605329904,A
693,104.3,122.1,0.44210000000000005,0.3631999999999999,0.8264999999999999,37.4,13.4,2.9,0.1875,0.1,1289.0631860144142,-4,14.501654402347482,112.8,105.3,0.46929999999999994,0.38780000000000003,0.8264999999999999,44.8,13.8,6.2,0.6170212765957447,0.9,1599.0450945640569,4,16.626944108712813,B
694,103.5,104.9,0.47029999999999994,0.3477,0.6485000000000001,43.5,14.7,5.5,0.4888888888888889,0.6,1492.5503292703047,-1,16.90339044211303,108.0,110.9,0.45039999999999997,0.39150000000000007,0.7399000000000001,44.2,13.4,5.2,0.5319148936170213,0.4,1488.367202922905,-1,16.00164084615952,B
695,115.6,111.1,0.48530000000000006,0.3734,0.7695,45.8,11.7,3.5,0.6888888888888889,0.4,1577.820174815436,2,19.469790679675494,110.6,101.1,0.4537,0.34080000000000005,0.7878,49.5,14.5,6.7,0.5416666666666666,0.7,1577.2153999658158,-1,18.5698824424532,B
696,117.5,111.1,0.47440000000000004,0.3518,0.7898,43.5,14.3,5.8,0.7346938775510204,0.4,1610.9462641159857,3,18.24512848651684,115.0,111.2,0.48549999999999993,0.3824,0.7897000000000001,42.9,11.5,3.5,0.6739130434782609,0.8,1597.0652578061363,2,17.844309475118784,B
697,97.3,109.8,0.43130000000000007,0.3323,0.7346,41.5,16.1,5.2,0.40425531914893614,0.3,1414.4966751558636,-6,14.012742799243416,106.7,114.0,0.4387,0.3441,0.7604,46.9,14.6,4.8,0.4782608695652174,0.2,1481.85005298131,-1,16.400584276613387,B
698,121.5,114.4,0.5124,0.39890000000000003,0.8033999999999999,45.0,13.8,5.8,0.46808510638297873,0.6,1518.5324023936998,1,16.49530270961779,102.3,107.0,0.44209999999999994,0.3529,0.7918,41.2,15.1,2.9,0.43478260869565216,0.2,1439.4496670847734,-2,13.673272522557236,B
699,112.8,111.6,0.44610000000000005,0.32719999999999994,0.7759999999999999,47.0,13.3,4.2,0.48936170212765956,0.5,1508.989285582317,2,15.80721153223554,109.8,113.4,0.4548,0.2842,0.6929000000000001,51.2,16.3,4.6,0.5208333333333334,0.4,1490.7600776108313,-2,15.69166824712733,A
700,106.1,115.9,0.45909999999999995,0.33049999999999996,0.7169000000000001,37.1,14.8,7.2,0.22448979591836735,0.3,1342.2130543235235,-5,11.769535522429944,117.2,109.2,0.4857,0.37479999999999997,0.8167,46.6,11.4,5.5,0.5918367346938775,0.4,1556.8737037510884,-1,18.982676582724807,B
701,116.0,110.8,0.47250000000000003,0.3781,0.7632000000000001,44.9,14.6,4.1,0.43478260869565216,0.8,1486.1083935286472,2,19.108205923419796,131.1,114.1,0.5192,0.4223,0.8061999999999999,48.5,12.4,7.1,0.7021276595744681,0.9,1636.2749354190391,8,23.76286515552876,B
