,PTS_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,PTS_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_A,BLK_B,WINNER
853,112.5,0.4788,0.3472,0.7099,37.7,12.8,4.1,110.6,0.4433000000000001,0.33140000000000003,0.7786,42.8,11.7,4.9,B
854,108.4,0.45969999999999994,0.3773000000000001,0.7666000000000001,44.5,16.6,4.4,101.6,0.45990000000000003,0.3168000000000001,0.7731,39.6,13.9,6.3,A
855,110.1,0.4662,0.34480000000000005,0.8398,43.8,13.0,5.4,111.5,0.49260000000000004,0.41459999999999997,0.8913,43.0,13.3,5.1,A
856,107.5,0.47780000000000006,0.35450000000000004,0.7432000000000001,44.3,15.9,4.6,110.2,0.46229999999999993,0.3331,0.7121000000000001,47.8,15.8,6.2,B
857,115.8,0.48539999999999994,0.366,0.7666999999999999,46.5,14.8,5.9,108.3,0.46399999999999997,0.3467,0.8113999999999999,46.7,14.7,5.5,B
858,112.4,0.46719999999999995,0.33859999999999996,0.7891000000000001,41.6,14.9,4.6,116.4,0.4814,0.3795,0.8425,46.7,16.1,5.8,A
859,121.1,0.48869999999999997,0.39890000000000003,0.8542,46.3,13.8,4.4,97.2,0.4446,0.3248,0.8000999999999999,40.2,16.3,4.6,B
860,103.2,0.44210000000000005,0.34130000000000005,0.7792000000000001,44.0,12.2,2.0,101.6,0.45990000000000003,0.3168000000000001,0.7731,39.6,13.9,6.3,A
861,103.8,0.43080000000000007,0.35340000000000005,0.6777,47.0,15.1,5.8,104.9,0.4354,0.3146,0.6842,47.8,15.2,4.8,B
862,108.6,0.4441,0.32230000000000003,0.7564,48.0,16.0,4.5,107.5,0.47780000000000006,0.35450000000000004,0.7432000000000001,44.3,15.9,4.6,B
863,112.5,0.4514,0.33660000000000007,0.7742999999999999,48.7,14.4,5.0,111.6,0.4649,0.3601,0.759,43.9,12.7,6.0,A
864,98.0,0.42790000000000006,0.31650000000000006,0.7889999999999999,41.1,16.6,4.9,111.8,0.4598,0.34550000000000003,0.7314,43.3,19.2,5.8,B
865,112.7,0.4513,0.37089999999999995,0.7576999999999999,46.2,15.7,3.1,110.6,0.4433000000000001,0.33140000000000003,0.7786,42.8,11.7,4.9,A
866,111.8,0.47350000000000014,0.35120000000000007,0.7049000000000001,39.0,13.2,3.9,107.5,0.4601,0.3814,0.8062999999999999,48.7,15.9,5.4,B
867,118.6,0.49040000000000006,0.3881,0.7474999999999999,41.9,13.5,4.8,110.2,0.46229999999999993,0.3331,0.7121000000000001,47.8,15.8,6.2,A
868,113.6,0.48129999999999995,0.3364,0.7817999999999999,46.3,15.1,5.1,114.7,0.4867,0.35330000000000006,0.6651,46.7,15.7,5.2,A
869,108.6,0.43649999999999994,0.36290000000000006,0.7609,44.8,14.5,3.7,114.9,0.5098,0.4241,0.8854,42.9,12.1,5.2,A
870,109.6,0.4638,0.36190000000000005,0.7762,42.6,15.7,3.8,107.9,0.45470000000000005,0.35890000000000005,0.7766,48.2,13.9,5.2,B
871,101.1,0.44580000000000003,0.38120000000000004,0.8298,42.3,14.7,5.3,110.1,0.4662,0.34480000000000005,0.8398,43.8,13.0,5.4,A
872,109.7,0.4444000000000001,0.33510000000000006,0.7650999999999998,48.3,14.2,5.7,97.2,0.4446,0.3248,0.8000999999999999,40.2,16.3,4.6,A
873,112.7,0.4513,0.37089999999999995,0.7576999999999999,46.2,15.7,3.1,114.9,0.5098,0.4241,0.8854,42.9,12.1,5.2,A
874,108.6,0.4441,0.32230000000000003,0.7564,48.0,16.0,4.5,109.6,0.4638,0.36190000000000005,0.7762,42.6,15.7,3.8,B
875,111.4,0.47539999999999993,0.3756,0.8185,44.2,14.6,5.4,103.2,0.44210000000000005,0.34130000000000005,0.7792000000000001,44.0,12.2,2.0,A
876,111.8,0.4598,0.34550000000000003,0.7314,43.3,19.2,5.8,109.5,0.45699999999999996,0.33349999999999996,0.7952,40.7,14.5,4.8,B
877,100.9,0.4363,0.31900000000000006,0.8019999999999999,42.1,15.6,4.8,103.8,0.43080000000000007,0.35340000000000005,0.6777,47.0,15.1,5.8,A
878,107.5,0.4601,0.3814,0.8062999999999999,48.7,15.9,5.4,103.8,0.43220000000000003,0.3254,0.6931,47.5,15.5,4.3,B
879,117.9,0.48549999999999993,0.38580000000000003,0.7384999999999999,42.1,13.3,4.5,113.7,0.47409999999999997,0.37650000000000006,0.7586999999999999,43.8,12.4,6.2,B
880,115.7,0.47829999999999995,0.3888,0.8452,45.5,15.6,5.7,110.6,0.4433000000000001,0.33140000000000003,0.7786,42.8,11.7,4.9,A
881,99.5,0.4549,0.31029999999999996,0.7652000000000001,40.2,14.0,6.2,115.3,0.4845999999999999,0.35660000000000003,0.6651,46.5,15.3,4.5,A
882,113.6,0.48129999999999995,0.3364,0.7817999999999999,46.3,15.1,5.1,112.7,0.47780000000000006,0.3543,0.7563000000000001,46.4,15.0,5.8,B
883,108.6,0.43649999999999994,0.36290000000000006,0.7609,44.8,14.5,3.7,101.1,0.44580000000000003,0.38120000000000004,0.8298,42.3,14.7,5.3,A
884,112.5,0.4746999999999999,0.34809999999999997,0.7287,47.3,16.8,5.9,110.0,0.4692000000000001,0.36700000000000005,0.7836000000000001,47.5,13.7,4.6,B
885,121.1,0.48869999999999997,0.39890000000000003,0.8542,46.3,13.8,4.4,110.1,0.4662,0.34480000000000005,0.8398,43.8,13.0,5.4,B
886,103.8,0.43220000000000003,0.3254,0.6931,47.5,15.5,4.3,114.9,0.5098,0.4241,0.8854,42.9,12.1,5.2,B
887,113.6,0.48129999999999995,0.3364,0.7817999999999999,46.3,15.1,5.1,115.3,0.4845999999999999,0.35660000000000003,0.6651,46.5,15.3,4.5,B
888,112.4,0.4737,0.35040000000000004,0.718,38.9,13.1,3.8,112.2,0.466,0.37099999999999994,0.7514000000000001,44.8,14.4,2.8,A
889,111.4,0.47539999999999993,0.3756,0.8185,44.2,14.6,5.4,121.1,0.48869999999999997,0.39890000000000003,0.8542,46.3,13.8,4.4,A
890,103.8,0.43080000000000007,0.35340000000000005,0.6777,47.0,15.1,5.8,115.7,0.47829999999999995,0.3888,0.8452,45.5,15.6,5.7,A
891,109.6,0.4638,0.36190000000000005,0.7762,42.6,15.7,3.8,108.4,0.4748,0.35730000000000006,0.7468000000000001,45.7,16.4,4.6,B
892,105.7,0.4577,0.3573,0.7923,48.4,15.6,5.7,107.6,0.4365,0.3128,0.7539,47.6,15.3,3.9,B
893,111.2,0.4534000000000001,0.34199999999999997,0.7407999999999999,44.1,20.1,5.4,113.7,0.47409999999999997,0.37650000000000006,0.7586999999999999,43.8,12.4,6.2,A
894,117.9,0.48549999999999993,0.38580000000000003,0.7384999999999999,42.1,13.3,4.5,109.7,0.4444000000000001,0.33510000000000006,0.7650999999999998,48.3,14.2,5.7,B
895,112.3,0.46629999999999994,0.3519,0.8062000000000001,41.0,14.4,4.5,110.6,0.4433000000000001,0.33140000000000003,0.7786,42.8,11.7,4.9,A
896,95.6,0.44770000000000004,0.30360000000000004,0.7683,39.3,13.7,6.6,94.1,0.4417000000000001,0.3207,0.7874000000000001,39.4,17.4,5.0,B
897,110.4,0.4447,0.37450000000000006,0.7460000000000002,44.2,13.8,3.4,102.9,0.44489999999999996,0.3289,0.7761,45.5,12.1,2.4,B
898,114.4,0.46950000000000003,0.384,0.8483,45.7,15.3,5.9,99.3,0.43879999999999997,0.3844,0.7957,41.1,14.6,5.1,B
899,103.8,0.43080000000000007,0.35340000000000005,0.6777,47.0,15.1,5.8,112.3,0.46629999999999994,0.3519,0.8062000000000001,41.0,14.4,4.5,B
900,113.7,0.47409999999999997,0.37650000000000006,0.7586999999999999,43.8,12.4,6.2,105.7,0.4577,0.3573,0.7923,48.4,15.6,5.7,B
901,110.0,0.4692000000000001,0.36700000000000005,0.7836000000000001,47.5,13.7,4.6,109.1,0.46699999999999997,0.3633,0.7619,46.1,16.1,4.6,B
902,114.1,0.4772,0.3563,0.7755,46.5,14.4,5.7,115.7,0.47700000000000004,0.36649999999999994,0.7117,48.9,17.3,5.4,A
903,115.3,0.4845999999999999,0.35660000000000003,0.6651,46.5,15.3,4.5,111.3,0.4539000000000001,0.3397,0.7640999999999999,48.3,14.0,5.5,B
904,103.5,0.4385,0.33470000000000005,0.8124,43.7,16.0,5.4,112.6,0.4795999999999999,0.351,0.7698999999999999,44.0,14.6,5.3,B
905,112.2,0.466,0.37099999999999994,0.7514000000000001,44.8,14.4,2.8,110.6,0.4433000000000001,0.33140000000000003,0.7786,42.8,11.7,4.9,B
906,114.4,0.48710000000000003,0.3551000000000001,0.7121000000000001,37.8,12.6,3.6,121.0,0.4857,0.40170000000000006,0.8476000000000001,45.8,13.6,5.6,B
907,94.1,0.4417000000000001,0.3207,0.7874000000000001,39.4,17.4,5.0,111.2,0.4534000000000001,0.34199999999999997,0.7407999999999999,44.1,20.1,5.4,A
908,109.6,0.4638,0.36190000000000005,0.7762,42.6,15.7,3.8,117.1,0.4794999999999999,0.39480000000000004,0.7205999999999999,41.6,13.5,4.8,A
909,106.9,0.45489999999999997,0.32860000000000006,0.8242999999999998,44.4,12.4,5.7,109.8,0.47859999999999997,0.36920000000000003,0.8397,43.8,15.5,5.7,A
910,114.4,0.46950000000000003,0.384,0.8483,45.7,15.3,5.9,114.1,0.4772,0.3563,0.7755,46.5,14.4,5.7,A
911,117.3,0.5294,0.4516,0.8814,43.3,11.9,5.2,115.7,0.47700000000000004,0.36649999999999994,0.7117,48.9,17.3,5.4,A
912,115.3,0.4845999999999999,0.35660000000000003,0.6651,46.5,15.3,4.5,103.5,0.4385,0.33470000000000005,0.8124,43.7,16.0,5.4,B
913,106.0,0.4365,0.3289,0.6788000000000001,46.7,15.5,4.0,103.3,0.45450000000000007,0.3497,0.7464000000000002,44.6,11.8,3.0,A
914,112.2,0.466,0.37099999999999994,0.7514000000000001,44.8,14.4,2.8,102.6,0.42349999999999993,0.34229999999999994,0.6698,48.8,14.0,5.9,B
915,111.3,0.4539000000000001,0.3397,0.7640999999999999,48.3,14.0,5.5,109.1,0.46699999999999997,0.3633,0.7619,46.1,16.1,4.6,B
916,99.3,0.43879999999999997,0.3844,0.7957,41.1,14.6,5.1,105.7,0.46799999999999997,0.35879999999999995,0.7796,48.9,16.2,6.0,A
917,95.6,0.44770000000000004,0.30360000000000004,0.7683,39.3,13.7,6.6,109.4,0.44369999999999993,0.3229,0.7562,47.5,14.9,3.5,A
918,110.0,0.4692000000000001,0.36700000000000005,0.7836000000000001,47.5,13.7,4.6,112.9,0.48,0.3591999999999999,0.7337,44.7,14.3,5.1,B
919,94.3,0.44270000000000004,0.3358,0.7819,40.4,16.9,4.9,111.1,0.4532,0.3378,0.7314,44.9,19.3,4.8,B
920,121.0,0.4857,0.40170000000000006,0.8476000000000001,45.8,13.6,5.6,108.6,0.45170000000000005,0.3445,0.8029,40.2,14.6,4.2,B
921,108.8,0.4648,0.349,0.7818,42.8,15.9,3.8,107.5,0.4404,0.34530000000000005,0.7501,43.6,13.4,3.5,A
922,103.3,0.45450000000000007,0.3497,0.7464000000000002,44.6,11.8,3.0,96.3,0.42699999999999994,0.3619,0.7862,42.4,14.4,5.4,A
923,106.0,0.4365,0.3289,0.6788000000000001,46.7,15.5,4.0,106.9,0.45489999999999997,0.32860000000000006,0.8242999999999998,44.4,12.4,5.7,A
924,110.6,0.44749999999999995,0.3266,0.7752999999999999,43.5,11.9,4.9,109.8,0.47859999999999997,0.36920000000000003,0.8397,43.8,15.5,5.7,B
925,112.8,0.4606,0.3577,0.7850000000000001,43.9,12.5,5.7,114.4,0.48710000000000003,0.3551000000000001,0.7121000000000001,37.8,12.6,3.6,B
926,95.6,0.44770000000000004,0.30360000000000004,0.7683,39.3,13.7,6.6,115.7,0.47700000000000004,0.36649999999999994,0.7117,48.9,17.3,5.4,B
927,110.0,0.4692000000000001,0.36700000000000005,0.7836000000000001,47.5,13.7,4.6,116.6,0.5221,0.4359,0.8626999999999999,44.9,12.3,5.1,B
928,115.1,0.48250000000000004,0.3516,0.6714999999999999,46.6,14.8,4.6,108.8,0.4648,0.349,0.7818,42.8,15.9,3.8,B
929,103.5,0.4385,0.33470000000000005,0.8124,43.7,16.0,5.4,111.7,0.4558,0.34540000000000004,0.7676999999999999,49.0,14.9,5.3,A
930,114.0,0.4748,0.3984,0.742,44.7,14.7,2.9,109.4,0.44369999999999993,0.3229,0.7562,47.5,14.9,3.5,A
931,111.1,0.4532,0.3378,0.7314,44.9,19.3,4.8,102.6,0.42349999999999993,0.34229999999999994,0.6698,48.8,14.0,5.9,B
932,112.9,0.48,0.3591999999999999,0.7337,44.7,14.3,5.1,109.2,0.46799999999999997,0.36990000000000006,0.7484999999999999,46.2,16.2,4.7,A
933,107.5,0.4404,0.34530000000000005,0.7501,43.6,13.4,3.5,116.2,0.47189999999999993,0.3866,0.7263,41.2,12.5,5.0,B
934,96.3,0.42699999999999994,0.3619,0.7862,42.4,14.4,5.4,114.4,0.48740000000000006,0.35800000000000004,0.7739999999999999,46.0,14.5,5.7,B
935,119.3,0.4747,0.3824,0.8326,45.2,12.6,5.5,113.6,0.4669,0.3822,0.8571000000000002,46.5,15.1,6.1,A
936,106.1,0.46929999999999994,0.3594,0.7851,47.6,14.9,6.3,94.3,0.44270000000000004,0.3358,0.7819,40.4,16.9,4.9,A
937,115.7,0.47700000000000004,0.36649999999999994,0.7117,48.9,17.3,5.4,112.8,0.4606,0.3577,0.7850000000000001,43.9,12.5,5.7,B
938,108.7,0.45170000000000005,0.3289,0.8106,44.6,11.9,5.4,108.6,0.45170000000000005,0.3445,0.8029,40.2,14.6,4.2,B
939,96.0,0.45220000000000005,0.31429999999999997,0.78,40.2,14.0,6.7,107.6,0.4659,0.37320000000000003,0.8190999999999999,43.6,15.5,5.7,A
940,115.1,0.48250000000000004,0.3516,0.6714999999999999,46.6,14.8,4.6,109.4,0.4630000000000001,0.36000000000000004,0.7702999999999999,45.2,13.4,4.7,B
941,94.3,0.44270000000000004,0.3358,0.7819,40.4,16.9,4.9,114.4,0.48740000000000006,0.35800000000000004,0.7739999999999999,46.0,14.5,5.7,A
942,107.5,0.4404,0.34530000000000005,0.7501,43.6,13.4,3.5,103.5,0.4385,0.33470000000000005,0.8124,43.7,16.0,5.4,B
943,114.0,0.4748,0.3984,0.742,44.7,14.7,2.9,104.4,0.45890000000000003,0.3605,0.7281000000000001,43.1,11.9,3.1,A
944,103.5,0.4316,0.3181,0.6774,46.1,15.9,4.3,112.8,0.4606,0.3577,0.7850000000000001,43.9,12.5,5.7,A
945,111.1,0.4532,0.3378,0.7314,44.9,19.3,4.8,116.2,0.5209,0.44580000000000003,0.8353999999999999,46.0,11.6,5.5,B
946,116.2,0.47189999999999993,0.3866,0.7263,41.2,12.5,5.0,119.3,0.4747,0.3824,0.8326,45.2,12.6,5.5,B
947,101.4,0.4187,0.34030000000000005,0.6769,49.9,13.9,5.8,109.6,0.4457,0.3566,0.7709999999999999,43.4,12.3,4.9,A
948,109.6,0.4452,0.324,0.7359,45.7,14.7,3.3,119.1,0.4857,0.3604,0.7343000000000001,39.3,13.5,3.8,B
949,109.8,0.4694000000000001,0.36899999999999994,0.7363,45.6,16.1,4.5,112.9,0.48,0.3591999999999999,0.7337,44.7,14.3,5.1,A
950,114.0,0.47189999999999993,0.35860000000000003,0.682,49.4,16.8,5.2,107.6,0.4659,0.37320000000000003,0.8190999999999999,43.6,15.5,5.7,A
951,106.1,0.46929999999999994,0.3594,0.7851,47.6,14.9,6.3,107.0,0.4438,0.3234,0.7630000000000001,48.7,14.8,5.8,B
952,109.4,0.4630000000000001,0.36000000000000004,0.7702999999999999,45.2,13.4,4.7,116.3,0.4662,0.3941,0.8575000000000002,46.7,14.3,6.3,B
953,103.5,0.4316,0.3181,0.6774,46.1,15.9,4.3,94.3,0.44270000000000004,0.3358,0.7819,40.4,16.9,4.9,A
954,114.0,0.47189999999999993,0.35860000000000003,0.682,49.4,16.8,5.2,110.8,0.473,0.3998,0.8012,44.3,17.1,3.8,B
955,109.6,0.4452,0.324,0.7359,45.7,14.7,3.3,96.3,0.42699999999999994,0.3619,0.7862,42.4,14.4,5.4,B
956,107.3,0.44060000000000005,0.3407,0.8043000000000001,41.3,14.1,3.8,114.4,0.48740000000000006,0.35800000000000004,0.7739999999999999,46.0,14.5,5.7,A
957,102.7,0.4297000000000001,0.35,0.6744999999999999,48.8,13.8,5.3,104.4,0.45890000000000003,0.3605,0.7281000000000001,43.1,11.9,3.1,A
958,108.8,0.4394,0.3495,0.7826000000000001,43.3,12.6,5.1,119.1,0.4857,0.3604,0.7343000000000001,39.3,13.5,3.8,A
959,97.1,0.4553999999999999,0.3431,0.7818,39.6,13.6,6.8,109.8,0.4694000000000001,0.36899999999999994,0.7363,45.6,16.1,4.5,A
960,108.7,0.45170000000000005,0.3289,0.8106,44.6,11.9,5.4,112.9,0.48,0.3591999999999999,0.7337,44.7,14.3,5.1,A
961,118.4,0.47140000000000004,0.36090000000000005,0.8313,45.2,13.0,5.5,113.0,0.48180000000000006,0.3442,0.6658000000000001,45.1,14.5,5.0,A
962,107.5,0.4404,0.34530000000000005,0.7501,43.6,13.4,3.5,116.2,0.47189999999999993,0.3866,0.7263,41.2,12.5,5.0,B
963,108.3,0.4511,0.3164,0.8129000000000002,44.5,15.1,5.4,107.9,0.4607,0.3607,0.7897000000000001,45.4,14.8,5.8,B
964,108.8,0.4394,0.3495,0.7826000000000001,43.3,12.6,5.1,107.0,0.4438,0.3234,0.7630000000000001,48.7,14.8,5.8,B
965,111.5,0.4584,0.33890000000000003,0.7249999999999999,44.9,19.0,4.9,115.4,0.48250000000000004,0.41039999999999993,0.7493,44.6,15.6,3.1,B
966,117.0,0.47470000000000007,0.34550000000000003,0.7516,39.2,14.7,3.1,112.8,0.4606,0.3577,0.7850000000000001,43.9,12.5,5.7,B
967,107.0,0.46749999999999997,0.3621,0.7851000000000001,48.8,14.8,6.3,114.4,0.48740000000000006,0.35800000000000004,0.7739999999999999,46.0,14.5,5.7,B
968,108.3,0.4511,0.3164,0.8129000000000002,44.5,15.1,5.4,116.3,0.4662,0.3941,0.8575000000000002,46.7,14.3,6.3,A
969,116.2,0.5209,0.44580000000000003,0.8353999999999999,46.0,11.6,5.5,107.0,0.4438,0.3234,0.7630000000000001,48.7,14.8,5.8,A
970,102.7,0.4297000000000001,0.35,0.6744999999999999,48.8,13.8,5.3,108.7,0.45170000000000005,0.3289,0.8106,44.6,11.9,5.4,B
971,95.0,0.4535,0.36079999999999995,0.7908999999999999,40.6,17.0,4.6,104.7,0.4396,0.3338,0.6615,46.1,15.8,4.9,B
972,107.3,0.44060000000000005,0.3407,0.8043000000000001,41.3,14.1,3.8,110.3,0.44370000000000004,0.3226,0.7387,45.6,14.4,3.1,A
973,112.7,0.4756,0.3479,0.7324999999999999,45.5,13.8,5.5,111.5,0.4584,0.33890000000000003,0.7249999999999999,44.9,19.0,4.9,B
974,113.3,0.4648999999999999,0.37750000000000006,0.7704000000000001,44.0,12.6,6.0,106.3,0.4354,0.3376,0.7561,43.8,13.2,3.3,A
975,94.2,0.4165,0.35090000000000005,0.7648,42.7,14.8,5.1,97.1,0.4553999999999999,0.3431,0.7818,39.6,13.6,6.8,B
976,115.4,0.48250000000000004,0.41039999999999993,0.7493,44.6,15.6,3.1,104.7,0.4396,0.3338,0.6615,46.1,15.8,4.9,A
977,110.8,0.473,0.3998,0.8012,44.3,17.1,3.8,118.7,0.466,0.35640000000000005,0.8163,46.7,12.5,5.6,A
978,108.7,0.45170000000000005,0.3289,0.8106,44.6,11.9,5.4,103.1,0.46030000000000004,0.3565,0.7228000000000001,42.1,12.1,3.1,B
979,108.8,0.4394,0.3495,0.7826000000000001,43.3,12.6,5.1,109.5,0.44279999999999997,0.3443,0.7848,43.3,14.1,3.6,B
980,113.7,0.4696000000000001,0.36239999999999994,0.6832999999999999,47.9,16.7,5.9,107.6,0.46410000000000007,0.35319999999999996,0.7034999999999999,46.3,16.0,5.0,A
981,117.0,0.47470000000000007,0.34550000000000003,0.7516,39.2,14.7,3.1,116.2,0.4603,0.386,0.7334,42.0,12.1,5.1,A
982,115.5,0.4801,0.35910000000000003,0.7766,47.2,14.8,5.9,103.1,0.46030000000000004,0.3565,0.7228000000000001,42.1,12.1,3.1,A
983,113.6,0.4894,0.3477,0.6701999999999999,45.8,14.5,5.0,95.4,0.45519999999999994,0.35140000000000005,0.7534,40.7,16.1,4.9,A
984,107.3,0.4548,0.37060000000000004,0.7725000000000002,44.8,14.1,5.5,110.8,0.473,0.3998,0.8012,44.3,17.1,3.8,A
985,106.3,0.4354,0.3376,0.7561,43.8,13.2,3.3,107.0,0.46749999999999997,0.3621,0.7851000000000001,48.8,14.8,6.3,B
986,110.3,0.44370000000000004,0.3226,0.7387,45.6,14.4,3.1,116.0,0.5227999999999999,0.45120000000000005,0.8127000000000001,46.1,11.5,5.7,B
987,114.9,0.47050000000000003,0.3619,0.7832,45.0,12.4,5.4,108.4,0.4559,0.35830000000000006,0.7623999999999999,45.8,13.5,4.7,B
988,106.4,0.44239999999999996,0.30810000000000004,0.7473000000000001,49.2,14.0,6.2,112.7,0.4756,0.3479,0.7324999999999999,45.5,13.8,5.5,A
989,111.9,0.4631,0.35209999999999997,0.8108000000000001,44.9,15.2,6.1,107.6,0.46410000000000007,0.35319999999999996,0.7034999999999999,46.3,16.0,5.0,B
990,109.5,0.44279999999999997,0.3443,0.7848,43.3,14.1,3.6,113.6,0.4486,0.36489999999999995,0.8472999999999999,46.5,13.7,5.6,B
991,106.1,0.44910000000000005,0.3479,0.6878000000000001,45.6,16.2,5.2,104.1,0.43970000000000004,0.35710000000000003,0.6845,47.6,13.4,4.8,B
992,97.1,0.4553999999999999,0.3431,0.7818,39.6,13.6,6.8,111.5,0.4584,0.33890000000000003,0.7249999999999999,44.9,19.0,4.9,B
993,113.4,0.4721,0.34120000000000006,0.7441000000000001,37.4,14.7,3.1,96.3,0.4147,0.3602,0.7744,42.5,15.3,4.8,A
994,117.6,0.48850000000000005,0.4091,0.7448,45.8,15.8,3.4,113.7,0.4696000000000001,0.36239999999999994,0.6832999999999999,47.9,16.7,5.9,B
995,118.7,0.466,0.35640000000000005,0.8163,46.7,12.5,5.6,115.1,0.45030000000000003,0.37450000000000006,0.7430000000000001,42.8,12.5,5.6,A
996,103.1,0.46030000000000004,0.3565,0.7228000000000001,42.1,12.1,3.1,96.3,0.4147,0.3602,0.7744,42.5,15.3,4.8,B
997,114.9,0.47050000000000003,0.3619,0.7832,45.0,12.4,5.4,107.6,0.46410000000000007,0.35319999999999996,0.7034999999999999,46.3,16.0,5.0,B
998,108.7,0.4756,0.37560000000000004,0.7745,47.4,15.5,5.8,113.7,0.4696000000000001,0.36239999999999994,0.6832999999999999,47.9,16.7,5.9,A
999,108.4,0.4559,0.35830000000000006,0.7623999999999999,45.8,13.5,4.7,111.9,0.44889999999999997,0.32649999999999996,0.7562,45.7,13.8,4.0,A
1000,113.6,0.4894,0.3477,0.6701999999999999,45.8,14.5,5.0,108.0,0.45550000000000007,0.3446,0.8068,43.6,12.4,5.3,B
1001,115.1,0.45030000000000003,0.37450000000000006,0.7430000000000001,42.8,12.5,5.6,115.5,0.4801,0.35910000000000003,0.7766,47.2,14.8,5.9,B
1002,116.0,0.5227999999999999,0.45120000000000005,0.8127000000000001,46.1,11.5,5.7,106.3,0.4354,0.3376,0.7561,43.8,13.2,3.3,A
1003,95.4,0.45519999999999994,0.35140000000000005,0.7534,40.7,16.1,4.9,114.9,0.48919999999999997,0.4079,0.8038000000000001,44.6,16.7,4.0,B
1004,113.1,0.4519,0.3621,0.7736999999999999,44.5,13.1,3.5,111.9,0.4631,0.35209999999999997,0.8108000000000001,44.9,15.2,6.1,A
1005,108.1,0.44849999999999995,0.3246,0.7587000000000002,49.5,13.6,7.0,104.1,0.43970000000000004,0.35710000000000003,0.6845,47.6,13.4,4.8,A
1006,106.1,0.44910000000000005,0.3479,0.6878000000000001,45.6,16.2,5.2,113.6,0.4894,0.3477,0.6701999999999999,45.8,14.5,5.0,A
1007,113.4,0.4721,0.34120000000000006,0.7441000000000001,37.4,14.7,3.1,111.1,0.44079999999999997,0.3701,0.7843000000000001,44.5,12.9,4.8,B
1008,107.5,0.4428000000000001,0.3698,0.8008000000000001,44.6,13.9,5.3,112.0,0.46900000000000003,0.35409999999999997,0.741,45.9,14.1,5.2,A
1009,107.5,0.4428000000000001,0.3698,0.8008000000000001,44.6,13.9,5.3,116.0,0.5227999999999999,0.45120000000000005,0.8127000000000001,46.1,11.5,5.7,B
1010,117.2,0.4596,0.3609000000000001,0.8119,45.8,12.7,5.3,112.7,0.46420000000000006,0.35550000000000004,0.7427999999999999,44.8,18.9,5.2,A
1011,117.6,0.48850000000000005,0.4091,0.7448,45.8,15.8,3.4,105.5,0.4519,0.3596,0.7034999999999999,46.0,16.4,4.7,B
1012,111.9,0.44889999999999997,0.32649999999999996,0.7562,45.7,13.8,4.0,100.8,0.4427,0.349,0.7291000000000001,43.9,12.0,3.2,A
1013,108.7,0.4756,0.37560000000000004,0.7745,47.4,15.5,5.8,108.4,0.4559,0.35830000000000006,0.7623999999999999,45.8,13.5,4.7,B
1014,95.9,0.4584,0.32370000000000004,0.7818,38.8,13.8,7.0,113.4,0.4721,0.34120000000000006,0.7441000000000001,37.4,14.7,3.1,B
1015,114.3,0.47759999999999997,0.3617,0.6858,47.7,16.2,5.7,111.6,0.4382,0.3415,0.7998,47.8,14.3,6.0,B
1016,112.0,0.46900000000000003,0.35409999999999997,0.741,45.9,14.1,5.2,112.3,0.46080000000000004,0.3419,0.8295999999999999,44.1,14.8,6.4,B
1017,105.9,0.43290000000000006,0.34519999999999995,0.7449000000000001,43.4,12.5,3.4,112.8,0.4915999999999999,0.3538,0.6524,45.4,15.3,5.0,A
1018,116.9,0.49610000000000004,0.4154,0.8173,45.0,16.5,3.6,117.6,0.48850000000000005,0.4091,0.7448,45.8,15.8,3.4,A
1019,97.4,0.41780000000000006,0.34480000000000005,0.7857999999999999,44.2,15.3,5.2,112.7,0.46420000000000006,0.35550000000000004,0.7427999999999999,44.8,18.9,5.2,A
1020,113.1,0.4519,0.3621,0.7736999999999999,44.5,13.1,3.5,114.9,0.47050000000000003,0.3619,0.7832,45.0,12.4,5.4,A
1021,104.4,0.4436,0.34890000000000004,0.6706000000000001,48.1,12.9,4.8,111.1,0.44079999999999997,0.3701,0.7843000000000001,44.5,12.9,4.8,A
1022,103.8,0.44489999999999996,0.3479,0.6984,45.1,16.6,5.5,106.2,0.4457,0.3484999999999999,0.8032,43.6,12.0,5.6,A
1023,108.1,0.44849999999999995,0.3246,0.7587000000000002,49.5,13.6,7.0,116.7,0.48460000000000003,0.3648,0.7813000000000001,47.0,14.0,6.1,B
1024,95.4,0.45519999999999994,0.35140000000000005,0.7534,40.7,16.1,4.9,117.1,0.45269999999999994,0.3809,0.7440000000000001,43.3,12.6,5.3,B
1025,111.6,0.4382,0.3415,0.7998,47.8,14.3,6.0,112.6,0.5172,0.4389,0.7828999999999999,45.1,11.5,5.3,B
1026,112.3,0.46080000000000004,0.3419,0.8295999999999999,44.1,14.8,6.4,94.1,0.44959999999999994,0.3398,0.7598,41.4,15.0,4.9,B
1027,117.2,0.4596,0.3609000000000001,0.8119,45.8,12.7,5.3,108.0,0.4569,0.35350000000000004,0.7823,46.1,13.5,4.9,B
1028,103.8,0.44489999999999996,0.3479,0.6984,45.1,16.6,5.5,98.6,0.4282,0.3357,0.7455,43.2,12.6,2.9,B
1029,107.5,0.4428000000000001,0.3698,0.8008000000000001,44.6,13.9,5.3,110.5,0.493,0.3752,0.7581,46.5,15.1,5.5,A
