,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,WINNER
95,108.28571428571429,113.0,0.4675714285714286,0.3905714285714286,0.7415714285714285,42.42857142857143,15.714285714285714,6.285714285714286,0.42857142857142855,1.0,1479.382592827317,-1,91.33333333333333,105.0,0.42183333333333334,0.3395000000000001,0.7225,41.333333333333336,17.333333333333332,6.0,0.0,0.0,1436.3063832182713,-6,A
96,107.71428571428571,98.14285714285714,0.4735714285714285,0.34314285714285714,0.6814285714285715,45.714285714285715,17.285714285714285,4.857142857142857,0.7142857142857143,0.75,1546.40182491515,2,107.28571428571429,100.42857142857143,0.4562857142857143,0.35214285714285715,0.8207142857142856,49.57142857142857,14.714285714285714,5.142857142857143,0.5714285714285714,0.3333333333333333,1521.6057242627612,1,A
97,110.16666666666667,111.83333333333333,0.4876666666666667,0.3796666666666666,0.7376666666666667,40.333333333333336,12.666666666666666,5.833333333333333,0.5,0.3333333333333333,1494.693961965106,-2,98.66666666666667,105.5,0.4415,0.29550000000000004,0.7791666666666667,42.666666666666664,16.666666666666668,4.333333333333333,0.16666666666666666,0.3333333333333333,1462.2588844559914,-2,B
98,98.375,94.375,0.455125,0.40337499999999993,0.7451249999999999,40.25,12.75,5.5,0.625,0.6,1526.3497092462649,2,105.33333333333333,96.5,0.43916666666666665,0.33216666666666667,0.7831666666666667,45.666666666666664,11.666666666666666,5.833333333333333,0.8333333333333334,0.6666666666666666,1543.3277398722628,3,B
99,102.71428571428571,97.85714285714286,0.4387142857142857,0.3194285714285714,0.7017142857142857,48.0,17.142857142857142,5.142857142857143,0.8571428571428571,1.0,1537.4760406576509,2,100.83333333333333,95.5,0.44783333333333336,0.2566666666666667,0.8125,44.833333333333336,12.166666666666666,4.0,0.6666666666666666,1.0,1524.3849946980197,-1,B
100,107.25,102.25,0.455625,0.34975,0.813375,47.25,14.625,4.875,0.5,0.25,1513.3373154923472,-1,96.33333333333333,98.0,0.4175,0.336,0.7036666666666666,44.833333333333336,14.333333333333334,6.333333333333333,0.3333333333333333,0.3333333333333333,1488.8646258356941,-2,A
101,103.28571428571429,101.42857142857143,0.45771428571428574,0.31071428571428567,0.8079999999999999,46.285714285714285,16.428571428571427,5.285714285714286,0.5714285714285714,0.75,1507.1191600161349,-1,100.25,107.875,0.432625,0.267625,0.7295,42.25,13.875,6.5,0.0,0.0,1436.5977674614694,-8,B
102,105.71428571428571,105.57142857142857,0.4382857142857143,0.35014285714285714,0.7802857142857142,49.0,18.285714285714285,4.571428571428571,0.42857142857142855,0.0,1499.3967449835322,-1,113.25,107.625,0.49874999999999997,0.348625,0.76575,41.875,16.0,5.375,0.75,0.75,1538.561647665928,2,B
103,98.55555555555556,101.88888888888889,0.4464444444444444,0.32922222222222225,0.7607777777777778,40.44444444444444,14.11111111111111,3.7777777777777777,0.4444444444444444,0.6666666666666666,1479.4424392507212,2,108.625,108.5,0.461,0.33287500000000003,0.8267500000000001,43.75,17.75,4.375,0.5,0.25,1502.3086868492658,-1,B
104,110.0,113.25,0.477125,0.401,0.742625,42.5,15.75,6.25,0.5,0.0,1486.5119426699803,1,94.71428571428571,107.42857142857143,0.4307142857142857,0.3465714285714286,0.687,41.57142857142857,17.285714285714285,6.0,0.0,0.0,1429.177033375608,-7,B
105,98.125,97.375,0.431,0.358375,0.7558750000000001,45.5,12.875,4.375,0.5,0.0,1500.6334897967677,-2,102.125,97.625,0.435875,0.38874999999999993,0.8704999999999999,43.875,11.875,5.75,0.625,0.25,1521.639746237877,-2,B
106,107.71428571428571,112.71428571428571,0.4797142857142857,0.3715714285714285,0.7167142857142857,39.0,12.428571428571429,5.571428571428571,0.42857142857142855,0.6666666666666666,1473.1791706660333,-3,103.28571428571429,107.85714285714286,0.46242857142857147,0.3570000000000001,0.7477142857142857,41.285714285714285,13.0,5.285714285714286,0.42857142857142855,0.3333333333333333,1485.4702128970957,1,A
107,98.33333333333333,95.44444444444444,0.456,0.3846666666666666,0.7487777777777777,40.888888888888886,12.88888888888889,5.555555555555555,0.5555555555555556,0.5,1519.093115617901,-1,94.625,104.625,0.414625,0.30675,0.7151250000000001,42.875,12.25,4.875,0.375,0.5,1447.5509679083846,-2,A
108,106.88888888888889,110.77777777777777,0.4547777777777779,0.37833333333333335,0.8138888888888889,41.44444444444444,15.444444444444445,4.666666666666667,0.5555555555555556,0.5,1485.8220114631486,-1,97.8,101.8,0.4418,0.33440000000000003,0.7596999999999999,40.7,14.2,3.7,0.4,0.3333333333333333,1469.9211019607226,-1,A
109,111.42857142857143,104.42857142857143,0.4418571428571429,0.3692857142857143,0.7884285714285715,43.857142857142854,11.857142857142858,4.0,0.8571428571428571,1.0,1544.364385007817,-1,101.42857142857143,103.71428571428571,0.44985714285714284,0.3212857142857143,0.7821428571428571,44.285714285714285,16.0,4.714285714285714,0.2857142857142857,0.5,1483.773675755064,1,A
110,102.42857142857143,96.42857142857143,0.45785714285714285,0.28042857142857147,0.7938571428571429,43.42857142857143,12.285714285714286,4.285714285714286,0.7142857142857143,1.0,1535.2673096761157,1,105.14285714285714,96.71428571428571,0.44257142857142856,0.32871428571428574,0.7698571428571428,44.42857142857143,11.285714285714286,5.428571428571429,0.8571428571428571,0.75,1550.5843335006266,4,A
111,105.125,88.25,0.447,0.34275,0.7458750000000001,46.375,12.0,5.375,0.875,1.0,1594.7378770441362,4,102.625,99.625,0.43625,0.32362499999999994,0.7268749999999999,46.875,17.625,5.125,0.75,0.8,1526.5937256795548,-1,A
112,100.5,103.875,0.44825,0.30612500000000004,0.7829999999999999,44.5,15.875,4.75,0.25,0.0,1475.0845766582593,-1,106.22222222222223,101.44444444444444,0.4512222222222222,0.35255555555555557,0.823,47.333333333333336,14.333333333333334,4.555555555555555,0.5555555555555556,0.75,1518.4349872029657,1,B
113,104.375,108.0,0.44700000000000006,0.319625,0.807,45.0,17.375,4.0,0.375,0.0,1479.634560404461,-1,107.55555555555556,113.0,0.44355555555555554,0.3058888888888889,0.7640000000000001,47.44444444444444,16.22222222222222,3.2222222222222223,0.3333333333333333,0.5,1464.954880615964,1,A
114,107.875,106.75,0.47262499999999996,0.36887500000000006,0.751625,42.25,17.75,4.25,0.625,1.0,1512.1741810842932,2,101.44444444444444,96.33333333333333,0.43677777777777776,0.3955555555555555,0.8614444444444443,44.0,11.444444444444445,5.333333333333333,0.6666666666666666,1.0,1531.2294373904354,1,B
115,97.2,93.3,0.4511,0.3711999999999999,0.7613999999999999,42.0,13.1,5.7,0.6,0.5714285714285714,1528.3293113498682,1,96.14285714285714,98.0,0.41628571428571426,0.352,0.6984285714285713,45.0,14.142857142857142,6.142857142857143,0.2857142857142857,0.25,1483.7669541250757,-3,A
116,103.625,102.75,0.4555,0.3135,0.8069999999999999,46.5,15.75,5.25,0.5,0.6,1497.2831534193317,-2,97.125,102.125,0.41224999999999995,0.32925,0.7527499999999999,42.5,15.75,5.375,0.5,0.0,1474.81714697244,1,A
117,108.625,109.5,0.468375,0.37599999999999995,0.7260000000000001,40.75,12.875,5.25,0.5,0.25,1494.9267874429859,1,109.44444444444444,112.77777777777777,0.47333333333333333,0.38566666666666666,0.7664444444444444,42.22222222222222,15.444444444444445,5.888888888888889,0.4444444444444444,1.0,1478.799526335801,-1,A
118,108.625,99.25,0.47762499999999997,0.35650000000000004,0.6981250000000001,46.0,18.0,5.125,0.75,0.8,1554.670233685564,3,96.5,107.125,0.42925,0.34625,0.706,43.125,17.625,6.0,0.125,0.0,1436.8894497097874,1,A
119,96.77777777777777,97.22222222222223,0.4298888888888889,0.3407777777777778,0.7618888888888891,45.111111111111114,12.88888888888889,4.333333333333333,0.4444444444444444,0.0,1491.0437986442093,-3,105.125,108.0,0.434,0.35150000000000003,0.7709999999999999,48.375,18.375,4.375,0.375,0.0,1483.367182175632,-2,A
120,105.66666666666667,90.44444444444444,0.44766666666666666,0.3498888888888889,0.7296666666666667,46.22222222222222,11.777777777777779,5.111111111111111,0.8888888888888888,1.0,1598.4325948933938,5,105.85714285714286,104.0,0.4615714285714286,0.40928571428571425,0.7464285714285713,43.0,14.714285714285714,5.0,0.2857142857142857,0.5,1495.63530409723,1,A
121,103.75,98.25,0.460375,0.2795,0.8140000000000001,43.625,11.375,4.375,0.75,0.6,1540.3746367206143,2,101.25,108.75,0.4485,0.3450000000000001,0.7645,43.25,14.5,6.0,0.375,0.25,1463.7225961201432,-1,A
122,107.77777777777777,106.55555555555556,0.4668888888888889,0.33288888888888896,0.8156666666666668,43.55555555555556,18.11111111111111,4.111111111111111,0.5555555555555556,0.4,1511.8300241392644,1,101.55555555555556,107.66666666666667,0.43322222222222223,0.27788888888888885,0.7513333333333334,42.77777777777778,13.444444444444445,6.555555555555555,0.1111111111111111,0.0,1446.4337740582725,1,A
123,107.2,113.9,0.4366,0.2995,0.7638000000000001,48.2,15.8,3.2,0.3,0.2,1450.5368311507527,-1,114.55555555555556,106.88888888888889,0.5034444444444444,0.3617777777777778,0.7862222222222223,42.111111111111114,15.88888888888889,5.444444444444445,0.7777777777777778,0.75,1554.5912104738281,3,B
124,105.875,98.75,0.43837499999999996,0.3395,0.7673749999999999,46.0,11.375,5.25,0.75,1.0,1545.477006456128,-1,110.625,103.125,0.43900000000000006,0.376125,0.78125,44.25,12.25,4.25,0.875,0.8,1553.0534841046217,1,B
125,104.0,107.77777777777777,0.4334444444444444,0.35244444444444445,0.7672222222222221,47.666666666666664,18.11111111111111,4.333333333333333,0.3333333333333333,0.5,1472.664800864319,-3,108.4,111.7,0.46160000000000007,0.3799,0.8029,40.9,15.2,4.6,0.6,0.6,1490.3749756314255,1,B
126,109.6,105.8,0.4755,0.35290000000000005,0.8198000000000001,43.9,17.3,4.2,0.6,0.5,1527.5009828493558,2,105.75,105.875,0.45999999999999996,0.40362499999999996,0.754375,42.5,14.5,4.75,0.25,0.3333333333333333,1487.1680973256518,-1,B
127,103.22222222222223,100.77777777777777,0.4357777777777778,0.35111111111111104,0.7396666666666666,46.666666666666664,17.555555555555557,4.666666666666667,0.6666666666666666,0.6666666666666666,1522.8990078302973,-2,92.33333333333333,102.66666666666667,0.4055555555555556,0.3171111111111111,0.7175555555555557,42.888888888888886,12.222222222222221,5.0,0.3333333333333333,0.25,1438.3147721764174,-3,B
128,95.5,98.5,0.42287499999999995,0.34475,0.6768749999999999,44.25,13.5,5.875,0.25,0.3333333333333333,1474.490911040579,-4,101.9,96.7,0.44699999999999995,0.3838,0.8545,43.1,11.5,5.9,0.7,0.4,1538.4287378343602,2,B
129,97.125,102.375,0.422,0.31475,0.8236249999999999,41.375,12.25,3.5,0.25,0.2,1468.0863082888452,-1,101.88888888888889,109.77777777777777,0.44911111111111107,0.3404444444444445,0.7628888888888888,43.888888888888886,14.666666666666666,5.555555555555555,0.3333333333333333,0.5,1455.600010912026,-2,B
130,106.33333333333333,107.55555555555556,0.4502222222222223,0.3321111111111111,0.8136666666666668,46.111111111111114,17.333333333333332,4.666666666666667,0.4444444444444444,0.25,1494.052609869672,1,107.0,91.9,0.45549999999999996,0.3607,0.7323999999999999,45.8,12.0,5.0,0.9,0.8,1606.8998016649718,6,B
131,96.44444444444444,108.22222222222223,0.4297777777777778,0.3498888888888889,0.6997777777777778,42.666666666666664,17.77777777777778,5.777777777777778,0.1111111111111111,0.0,1426.459451015774,-1,107.0,106.66666666666667,0.4625555555555555,0.3633333333333334,0.7581111111111112,42.666666666666664,17.333333333333332,4.222222222222222,0.5555555555555556,0.5,1504.9748806403684,-1,B
132,97.7,97.0,0.438,0.3289,0.7571000000000001,44.3,12.5,4.0,0.5,1.0,1501.7461799555224,1,104.6,102.6,0.44329999999999997,0.344,0.7272,46.2,16.9,4.8,0.6,0.6666666666666666,1516.4790948532907,-3,A
133,97.0,102.55555555555556,0.4163333333333333,0.3148888888888889,0.7748888888888888,41.333333333333336,15.444444444444445,5.222222222222222,0.4444444444444444,0.0,1465.2811209919284,-1,97.0,91.1,0.45170000000000005,0.3679,0.7455999999999998,43.4,12.6,5.6,0.6363636363636364,0.6666666666666666,1537.605354434365,2,A
134,108.4,112.0,0.4678999999999999,0.3693,0.7647999999999999,42.0,15.3,6.2,0.4,0.8,1471.5194050092891,-2,95.0,104.1,0.41850000000000004,0.33120000000000005,0.7258000000000001,42.4,12.0,5.2,0.4,0.4,1444.734685153424,1,A
135,108.22222222222223,108.33333333333333,0.46499999999999997,0.3697777777777777,0.7362222222222222,41.44444444444444,13.0,5.444444444444445,0.5555555555555556,0.4,1502.2069087694977,2,101.3,109.5,0.4332,0.28009999999999996,0.7551,42.7,13.1,6.4,0.1,0.0,1430.7628153481812,-1,B
136,107.5,106.9,0.47139999999999993,0.35190000000000005,0.8212999999999999,43.9,17.4,4.3,0.5454545454545454,0.75,1504.7710792949883,-1,105.2,109.5,0.4494000000000001,0.3292,0.8096,45.2,17.8,4.4,0.4,0.2,1479.628772085959,-1,A
137,109.44444444444444,102.0,0.43733333333333335,0.3752222222222222,0.7536666666666667,45.22222222222222,11.88888888888889,4.666666666666667,0.8888888888888888,0.8333333333333334,1561.2332428222423,2,105.33333333333333,99.22222222222223,0.4614444444444444,0.2837777777777778,0.8200000000000001,43.666666666666664,11.333333333333334,4.555555555555555,0.7777777777777778,1.0,1548.4972219287315,3,A
138,109.55555555555556,98.88888888888889,0.48066666666666663,0.36200000000000004,0.684,46.666666666666664,17.77777777777778,5.222222222222222,0.7777777777777778,0.6666666666666666,1565.1002323795774,4,94.88888888888889,98.0,0.4247777777777777,0.3361111111111111,0.665111111111111,43.888888888888886,13.444444444444445,6.111111111111111,0.2222222222222222,0.2,1469.5691870305536,-5,A
139,108.3,111.8,0.449,0.3391,0.7842,41.9,14.7,5.1,0.6363636363636364,0.6666666666666666,1498.2477367779265,2,106.2,100.8,0.44630000000000003,0.3506,0.8327,47.8,13.9,4.7,0.6,0.4,1527.7562576296039,2,B
140,104.44444444444444,98.88888888888889,0.43177777777777776,0.3438888888888889,0.7746666666666666,45.888888888888886,10.666666666666666,5.0,0.6666666666666666,0.75,1537.2972477385074,-2,107.88888888888889,105.11111111111111,0.4672222222222222,0.41222222222222216,0.7446666666666667,42.666666666666664,14.0,4.666666666666667,0.3333333333333333,0.5,1509.8980008800193,1,A
141,95.6,108.9,0.42460000000000003,0.3376,0.718,42.3,17.3,5.9,0.1,0.16666666666666666,1411.632959571377,-2,99.88888888888889,104.11111111111111,0.44488888888888883,0.30633333333333335,0.7885555555555555,45.0,15.444444444444445,5.0,0.2222222222222222,0.0,1465.763306231621,-2,A
142,101.0,106.5,0.4478,0.34240000000000004,0.7755,44.6,14.9,5.5,0.4,0.6,1470.3105668103383,1,99.0,94.9,0.44299999999999995,0.342,0.7611,45.0,12.1,4.9,0.5454545454545454,0.16666666666666666,1516.575340115057,2,A
143,107.9,108.1,0.4585,0.3621,0.7476,41.7,12.9,4.9,0.5,0.75,1497.0506626721067,-1,94.88888888888889,101.33333333333333,0.4174444444444444,0.30033333333333334,0.8128888888888889,41.22222222222222,12.333333333333334,3.888888888888889,0.2222222222222222,0.16666666666666666,1453.3757523905329,-2,A
144,108.3,90.8,0.4681,0.3891,0.7437999999999999,45.3,12.4,5.2,0.9090909090909091,0.8333333333333334,1621.3236394486848,7,97.5,101.9,0.4220999999999999,0.3215,0.7819999999999999,41.6,15.5,4.9,0.5,0.25,1475.173023900734,1,B
145,92.3,102.1,0.4124,0.3179,0.7241000000000001,43.1,12.5,5.3,0.36363636363636365,0.4,1430.4490672763113,-1,101.7,109.3,0.4361999999999999,0.2929,0.7499,44.0,13.7,6.3,0.18181818181818182,0.2,1435.9190614455722,1,A
146,104.2,106.8,0.45630000000000004,0.3487,0.7883,41.7,14.6,6.5,0.45454545454545453,0.8333333333333334,1485.8050228864017,1,110.6,103.5,0.4466,0.3771,0.7497,45.3,12.4,4.9,0.9,1.0,1567.2644307300611,3,A
147,107.9,98.0,0.4789,0.3611000000000001,0.684,45.5,18.1,5.1,0.8,0.8333333333333334,1568.9007956764713,5,103.88888888888889,102.0,0.46366666666666667,0.3218888888888889,0.8006666666666666,45.22222222222222,15.555555555555555,5.222222222222222,0.5555555555555556,0.3333333333333333,1506.8191793998433,1,A
148,98.4,95.7,0.4391999999999999,0.3871,0.8401,42.8,11.8,6.3,0.7272727272727273,1.0,1543.3504618443856,3,98.5,104.6,0.43950000000000006,0.3344,0.7666,41.4,14.3,3.5,0.36363636363636365,0.5,1465.3681377924456,-2,A
149,109.8,115.9,0.44089999999999996,0.30779999999999996,0.774,47.9,15.3,3.2,0.2727272727272727,0.16666666666666666,1442.5154740822368,-2,104.1,108.2,0.42969999999999997,0.3551,0.7664,48.8,18.1,4.5,0.3,0.0,1464.792039717818,-4,B
150,116.4,108.2,0.5048,0.3741,0.7947000000000001,42.2,15.9,5.6,0.8,0.8,1562.612567542344,4,106.5,101.4,0.46319999999999995,0.3002,0.8047000000000001,43.3,11.0,4.6,0.7,0.6666666666666666,1542.4660340209127,-1,A
151,107.8,104.8,0.46469999999999995,0.36950000000000005,0.7411000000000001,43.9,17.4,4.8,0.6,0.5714285714285714,1519.8013720847655,1,103.1,103.3,0.43929999999999997,0.3352,0.7313999999999999,46.0,17.4,5.1,0.5454545454545454,0.5714285714285714,1501.649934693756,-4,B
152,106.5,111.7,0.43889999999999996,0.34340000000000004,0.7703,42.0,14.4,5.1,0.5833333333333334,0.6,1481.1049340187255,-1,106.7,103.3,0.45699999999999996,0.38039999999999996,0.735,44.7,17.5,5.1,0.5454545454545454,0.6666666666666666,1514.6423865764136,-1,B
153,94.4,97.5,0.42269999999999996,0.3329,0.6771999999999998,44.3,14.4,6.2,0.2,0.16666666666666666,1465.7686237336598,-6,103.5,102.5,0.45709999999999995,0.31470000000000004,0.7984,45.4,15.5,4.9,0.5,0.25,1500.2215290883662,-1,A
154,97.0,92.4,0.45830000000000004,0.37249999999999994,0.7573999999999999,41.6,12.1,5.0,0.5833333333333334,0.5,1527.7134515255593,-1,107.0,99.7,0.449,0.3416,0.8451000000000001,49.0,13.7,5.0,0.6363636363636364,0.5,1544.8990603888049,3,B
155,96.8,108.8,0.43620000000000003,0.34409999999999996,0.7142,42.1,17.6,5.0,0.18181818181818182,0.0,1421.785578688424,1,107.9,106.1,0.46319999999999995,0.41389999999999993,0.7512000000000001,42.7,14.4,4.7,0.3,0.4,1502.3135530411519,-1,B
156,100.1,104.6,0.4422,0.3105,0.7817,44.5,15.0,4.6,0.2,0.4,1455.610687114574,-3,102.7,105.0,0.45620000000000005,0.3451,0.7636999999999999,45.6,14.0,5.8,0.45454545454545453,0.2,1476.884581427412,2,A
157,111.1,109.1,0.4779,0.34490000000000004,0.8242,45.1,16.9,3.8,0.5833333333333334,0.8,1512.4222176645776,1,99.2,96.8,0.44250000000000006,0.3905,0.8276999999999999,42.5,11.9,6.2,0.75,1.0,1548.5122676499225,4,B
158,104.7,104.7,0.44800000000000006,0.36100000000000004,0.7382,42.3,12.9,4.3,0.5454545454545454,0.8,1504.162921747613,1,119.1,107.4,0.5083,0.38899999999999996,0.8154000000000001,42.2,15.5,5.7,0.8181818181818182,0.8333333333333334,1569.781855615961,5,B
159,98.4,97.2,0.44189999999999996,0.34,0.7611,43.7,12.0,4.6,0.5,0.14285714285714285,1510.0013254979833,-1,108.2,105.0,0.4394,0.3767,0.736,45.3,12.7,4.9,0.8181818181818182,0.8571428571428571,1553.6074446733903,-1,B
160,105.1,105.8,0.4685,0.35519999999999996,0.7868999999999999,40.8,14.3,7.1,0.5,0.8571428571428571,1499.4620089430725,2,109.2,116.6,0.44560000000000005,0.32989999999999997,0.7705000000000002,47.0,15.4,3.3,0.25,0.14285714285714285,1429.5874452113399,-3,B
161,93.7,100.2,0.41669999999999996,0.3051,0.8016,40.3,12.0,3.8,0.2,0.3333333333333333,1446.2634933150266,-3,98.4,102.8,0.42590000000000006,0.33340000000000003,0.7958000000000001,41.4,15.9,4.0,0.5454545454545454,0.4,1485.1814016242583,2,B
162,99.6,105.4,0.44689999999999996,0.34940000000000004,0.7598,42.0,14.4,3.8,0.3333333333333333,0.4,1460.2063319869087,-3,110.2,94.4,0.4728,0.4029000000000001,0.7444,43.9,11.9,5.5,0.8333333333333334,1.0,1611.3152617251606,-1,B
163,107.7,105.0,0.4605999999999999,0.3235,0.8121,42.8,11.3,4.7,0.6363636363636364,0.75,1535.296745947296,-2,105.4,108.4,0.4334999999999999,0.3689,0.7823,47.9,17.0,4.5,0.36363636363636365,0.25,1477.7200685887149,1,A
164,105.5,99.8,0.44239999999999996,0.35530000000000006,0.7789999999999999,45.0,10.9,5.1,0.7,0.6,1544.8816955773748,1,107.2,98.1,0.4774999999999999,0.3462,0.6933,44.2,17.6,5.2,0.8181818181818182,0.75,1575.4984459879483,6,A
165,105.3,109.8,0.4506,0.3244,0.8096,45.5,17.6,4.7,0.36363636363636365,0.16666666666666666,1471.9776337163698,-2,102.3,102.6,0.4452,0.35940000000000005,0.7505999999999999,44.7,16.8,5.5,0.5833333333333334,0.625,1506.8089202021079,1,B
166,105.9,113.0,0.4386,0.3478,0.7798999999999999,41.6,14.1,4.7,0.5384615384615384,0.5,1468.2128777233006,-2,98.5,106.0,0.4258,0.3035,0.7636,43.9,14.0,6.7,0.16666666666666666,0.16666666666666666,1427.336299871845,-1,B
167,98.2,109.4,0.43850000000000006,0.34439999999999993,0.7198,42.2,17.3,4.7,0.16666666666666666,0.2857142857142857,1408.274395981632,-1,110.8,115.6,0.4519,0.3297,0.7818000000000002,46.6,15.4,3.4,0.3076923076923077,0.25,1450.3806584779759,1,A
168,103.7,97.3,0.43339999999999995,0.3281,0.8421,48.9,13.3,5.0,0.6666666666666666,0.5714285714285714,1553.4125885372678,4,110.7,96.1,0.47539999999999993,0.4102,0.7478999999999999,43.2,11.7,5.7,0.8461538461538461,0.7142857142857143,1615.3894594381748,1,B
169,93.0,99.5,0.4163,0.32410000000000005,0.7153,43.7,12.8,5.7,0.4166666666666667,0.5,1439.0318288500384,1,88.0,95.2,0.4022,0.2876,0.8067,39.9,12.2,3.7,0.18181818181818182,0.14285714285714285,1434.1502607986124,-4,A
170,97.2,92.1,0.45709999999999995,0.3557,0.7662,42.1,11.6,5.1,0.5384615384615384,0.625,1519.1999233770964,-2,108.7,104.4,0.45830000000000004,0.3773,0.7344,46.0,16.9,5.6,0.5833333333333334,0.75,1527.5344428718386,1,B
171,103.6,104.6,0.4353000000000001,0.3606,0.7545999999999999,43.0,13.0,4.0,0.5,0.3333333333333333,1493.2987229602516,-1,96.7,99.3,0.4288,0.34659999999999996,0.7710999999999999,42.3,11.1,4.6,0.46153846153846156,1.0,1494.7219334654685,-2,A
172,101.2,101.4,0.4475999999999999,0.3262999999999999,0.8003,45.6,16.2,5.2,0.45454545454545453,0.6666666666666666,1479.8046212819718,-2,117.3,104.8,0.5088,0.389,0.7844000000000001,42.3,15.2,6.2,0.8333333333333334,0.8571428571428571,1580.6460544033223,6,B
173,102.1,104.4,0.45389999999999997,0.34049999999999997,0.7984,44.2,14.7,4.4,0.2727272727272727,0.5,1464.6924968491703,1,93.2,95.2,0.41439999999999994,0.3312,0.6670999999999998,45.0,14.0,6.3,0.2727272727272727,0.25,1486.1855315400542,1,B
174,109.1,104.5,0.4725,0.40459999999999996,0.7722000000000001,43.0,14.6,5.0,0.36363636363636365,0.2,1515.8247357479438,1,96.0,98.1,0.4232,0.33340000000000003,0.79,42.2,16.0,4.1,0.5833333333333334,0.6666666666666666,1497.2946341406725,3,B
175,101.9,106.3,0.44350000000000006,0.3228,0.7603,43.1,13.9,7.4,0.23076923076923078,0.2857142857142857,1440.774713076337,1,104.8,99.8,0.43859999999999993,0.35940000000000005,0.7623999999999999,44.3,11.0,4.5,0.7272727272727273,0.8,1551.9346944610936,2,A
176,112.2,109.4,0.48250000000000004,0.37100000000000005,0.8260000000000002,45.5,16.1,3.7,0.5384615384615384,0.6666666666666666,1503.9407509518885,-1,101.4,98.7,0.4257000000000001,0.3174,0.8310000000000001,47.2,12.7,4.5,0.6153846153846154,0.5,1546.8120704207774,-1,B
177,102.8,106.5,0.4513000000000001,0.3579,0.7896,45.1,14.3,5.5,0.4166666666666667,0.6666666666666666,1467.8027716928157,-1,106.4,100.9,0.47450000000000003,0.3462,0.6928000000000001,44.4,18.1,5.1,0.75,0.6,1568.4454471042295,-1,A
178,105.6,111.6,0.43310000000000004,0.34719999999999995,0.7921999999999999,43.2,13.7,4.4,0.5,0.42857142857142855,1454.7744645188086,-3,105.5,112.8,0.44909999999999994,0.332,0.8046,43.3,17.6,4.5,0.3333333333333333,0.6,1458.1348677495005,-3,A
