,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
14846,NYK,1610612752,2017-02-25,110,109,0.473,0.286,0.783,44,12,7,0.39655172413793105,0.3,1393.972411661219,-2,14.352723198845439,1
14847,PHI,1610612755,2017-02-25,109,110,0.421,0.226,0.815,50,12,5,0.38596491228070173,0.3,1380.7566964968735,1,16.71819648393827,0
14848,ATL,1610612737,2017-02-25,86,105,0.376,0.32,0.538,48,18,4,0.5614035087719298,0.6,1484.6499725688363,-2,17.099037754369096,0
14849,ORL,1610612753,2017-02-25,105,86,0.457,0.296,0.958,47,14,8,0.3559322033898305,0.2,1356.0533674676074,-2,12.42216108252355,1
14850,MIN,1610612750,2017-02-25,130,142,0.521,0.346,0.821,58,25,2,0.39655172413793105,0.3,1480.646851428554,2,18.516344987185587,0
14851,HOU,1610612745,2017-02-25,142,130,0.468,0.379,0.762,32,13,6,0.6949152542372882,0.6,1609.3400418704573,1,21.826295096419233,1
14852,CHI,1610612741,2017-02-25,117,99,0.495,0.5,0.625,47,7,0,0.5,0.4,1467.2894561287778,3,18.58793851509032,1
14853,CLE,1610612739,2017-02-25,99,117,0.463,0.378,0.733,40,12,3,0.7142857142857143,0.7,1632.5208661232518,4,18.3643940984174,0
14854,IND,1610612754,2017-02-25,95,113,0.4,0.333,0.885,43,15,4,0.5172413793103449,0.5,1497.6504574267897,1,15.842942066779191,0
14855,MIA,1610612748,2017-02-25,113,95,0.487,0.419,0.774,43,17,5,0.4482758620689655,0.8,1519.3936202548468,2,21.725344834784984,1
14856,DAL,1610612742,2017-02-25,96,83,0.462,0.462,0.75,43,18,4,0.38596491228070173,0.7,1472.944415253664,-3,12.564223689864791,1
14857,NOP,1610612740,2017-02-25,83,96,0.397,0.208,0.64,45,20,2,0.39655172413793105,0.4,1415.5229721469545,-1,17.575221006607073,0
14858,SAC,1610612758,2017-02-25,85,99,0.392,0.393,0.8,41,14,6,0.43103448275862066,0.5,1468.3338550346443,1,19.521285625521756,0
14859,CHA,1610612766,2017-02-25,99,85,0.4,0.368,0.944,50,11,3,0.42105263157894735,0.0,1465.1574140283021,-5,15.274068535204774,1
14860,LAL,1610612747,2017-02-26,98,119,0.46,0.318,0.611,44,19,2,0.3220338983050847,0.5,1333.653257114612,-3,11.485315839841956,0
14861,SAS,1610612759,2017-02-26,119,98,0.521,0.476,0.846,46,12,5,0.7719298245614035,0.7,1698.172079988419,3,21.90771812451547,1
14862,CHA,1610612766,2017-02-26,121,124,0.475,0.45,0.9,43,16,1,0.43103448275862066,0.1,1478.1697505993877,1,16.035336272229127,0
14863,LAC,1610612746,2017-02-26,124,121,0.464,0.313,0.706,47,9,3,0.603448275862069,0.7,1562.0296342311476,-2,19.577511102255507,1
14864,BOS,1610612738,2017-02-26,104,98,0.4,0.343,0.8,52,16,1,0.6379310344827587,0.5,1591.0471178520115,-2,17.183703066530605,1
14865,DET,1610612765,2017-02-26,98,104,0.432,0.364,0.457,45,17,4,0.4827586206896552,0.8,1489.8248372634278,2,16.241301776683315,0
14866,MIL,1610612749,2017-02-26,100,96,0.513,0.3,0.889,33,20,6,0.44642857142857145,0.3,1451.7537059164317,-1,18.65754362759377,1
14867,PHX,1610612756,2017-02-26,96,100,0.482,0.357,0.688,42,21,5,0.3103448275862069,0.4,1371.4725741967497,-1,13.565234460303001,0
14868,MEM,1610612763,2017-02-26,105,98,0.45,0.333,0.88,49,15,2,0.576271186440678,0.6,1555.9615095132276,-2,17.123322272539042,1
14869,DEN,1610612743,2017-02-26,98,105,0.44,0.324,0.765,39,13,3,0.4482758620689655,0.8,1502.3720336933663,1,19.44029764036552,0
14870,UTA,1610612762,2017-02-26,102,92,0.472,0.458,0.719,50,25,11,0.6206896551724138,0.6,1602.0715022574457,2,19.249946812408474,1
14871,WAS,1610612764,2017-02-26,92,102,0.425,0.364,0.769,28,16,1,0.6071428571428571,0.9,1603.5776627947916,-1,18.962072949186823,0
14872,POR,1610612757,2017-02-26,106,112,0.443,0.429,0.771,39,11,5,0.42105263157894735,0.4,1478.2324210770805,1,15.365862559589635,0
14873,TOR,1610612761,2017-02-26,112,106,0.538,0.35,0.778,39,10,5,0.5862068965517241,0.6,1548.2104834437491,2,14.814921524734608,1
14874,OKC,1610612760,2017-02-26,118,110,0.477,0.286,0.757,53,13,0,0.5689655172413793,0.8,1545.870615683298,2,17.745539535875963,1
14875,NOP,1610612740,2017-02-26,110,118,0.45,0.381,0.811,35,10,1,0.3898305084745763,0.3,1405.726994611569,-2,12.002474233580392,0
14876,GSW,1610612744,2017-02-27,119,108,0.449,0.207,0.846,45,14,4,0.8448275862068966,0.7,1777.7496560441773,3,24.745194184741333,1
14877,PHI,1610612755,2017-02-27,108,119,0.451,0.294,0.889,42,23,3,0.3793103448275862,0.8,1376.90913590064,-1,16.155645883617183,0
14878,NYK,1610612752,2017-02-27,91,92,0.452,0.375,0.842,40,18,6,0.4067796610169492,0.3,1397.8199722574525,1,16.44467966414194,0
14879,TOR,1610612761,2017-02-27,92,91,0.423,0.269,0.826,41,12,3,0.5932203389830508,0.2,1554.0779865692095,3,14.595728403273068,1
14880,BOS,1610612738,2017-02-27,98,114,0.391,0.294,0.8,40,18,7,0.6440677966101694,0.8,1596.1735086695041,1,16.772794901175466,0
14881,ATL,1610612737,2017-02-27,114,98,0.484,0.24,0.8,55,14,10,0.5517241379310345,0.5,1460.789572422869,-3,15.866264838871453,1
14882,HOU,1610612745,2017-02-27,108,117,0.364,0.222,0.81,39,11,5,0.7,0.6,1616.1516838020545,2,21.356845431484942,0
14883,IND,1610612754,2017-02-27,117,108,0.451,0.433,0.88,55,15,5,0.5084745762711864,0.4,1483.6159905348516,-1,15.892836591639703,1
14884,CLE,1610612739,2017-02-27,102,95,0.5,0.357,0.846,45,16,2,0.7017543859649122,0.7,1607.2010377673603,-1,18.360262099555158,1
14885,MIL,1610612749,2017-02-27,95,102,0.446,0.367,0.625,33,8,5,0.45614035087719296,0.3,1456.3471673864706,1,16.141388746345136,0
14886,MIA,1610612748,2017-02-27,89,96,0.446,0.346,0.462,45,14,4,0.4576271186440678,0.7,1533.428087146785,3,20.381530882731038,0
14887,DAL,1610612742,2017-02-27,96,89,0.434,0.5,0.913,42,13,2,0.39655172413793105,0.7,1482.7403927890496,1,15.545600437655086,1
14888,MIN,1610612750,2017-02-27,102,88,0.421,0.348,0.7,52,10,7,0.3898305084745763,0.3,1473.8352094969568,-1,19.67126404079121,1
14889,SAC,1610612758,2017-02-27,88,102,0.439,0.353,0.667,42,18,4,0.423728813559322,0.5,1455.3215184635587,-1,17.11534656642058,0
14890,LAL,1610612747,2017-02-28,104,109,0.488,0.375,0.769,39,14,5,0.31666666666666665,0.5,1330.7860483099576,-4,13.230987798092988,0
14891,CHA,1610612766,2017-02-28,109,104,0.447,0.41,0.708,45,12,5,0.423728813559322,0.1,1474.171178293297,-1,15.465446634323234,1
14892,DEN,1610612743,2017-02-28,125,107,0.563,0.433,0.917,45,16,2,0.4406779661016949,0.3,1495.539602108686,-1,18.678265850624516,1
14893,CHI,1610612741,2017-02-28,107,125,0.458,0.385,0.9,35,12,3,0.5084745762711864,0.6,1492.6092844846694,4,18.4487745355426,0
14894,POR,1610612757,2017-02-28,113,120,0.524,0.4,0.682,50,24,5,0.41379310344827586,0.4,1472.36491795162,-1,16.423102717688643,0
14895,DET,1610612765,2017-02-28,120,113,0.433,0.28,0.742,48,8,2,0.4745762711864407,0.7,1484.6984464459351,-1,14.64181938699269,1
14896,WAS,1610612764,2017-02-28,112,108,0.451,0.429,0.9,46,20,6,0.5964912280701754,0.8,1593.1425860460292,-2,19.018643347497594,1
14897,GSW,1610612744,2017-02-28,108,112,0.464,0.276,0.815,41,19,6,0.847457627118644,0.7,1779.2589459791864,4,18.559302867731233,0
14898,MEM,1610612763,2017-02-28,130,112,0.558,0.48,0.759,39,10,3,0.5833333333333334,0.6,1562.793941097908,1,15.230645027155612,1
14899,PHX,1610612756,2017-02-28,112,130,0.518,0.333,0.792,32,13,5,0.3050847457627119,0.3,1366.879112726711,-2,15.612131389575348,0
14900,OKC,1610612760,2017-02-28,109,106,0.513,0.682,0.696,42,14,7,0.576271186440678,0.8,1550.909233807132,3,16.47226293429937,1
14901,UTA,1610612762,2017-02-28,106,109,0.462,0.409,0.846,33,7,4,0.6271186440677966,0.7,1612.506579006208,3,19.34383988661179,0
14902,SAS,1610612759,2017-03-01,100,99,0.473,0.31,0.875,36,18,7,0.7758620689655172,0.8,1701.0392887930734,4,18.77086058965855,1
14903,IND,1610612754,2017-03-01,99,100,0.457,0.304,0.72,41,18,1,0.5166666666666667,0.5,1498.467436031847,1,15.713923392627802,0
14904,BOS,1610612738,2017-03-01,103,99,0.462,0.419,0.783,47,12,6,0.6333333333333333,0.7,1574.5569401226203,-1,16.15391792745425,1
14905,CLE,1610612739,2017-03-01,99,103,0.407,0.303,0.682,41,11,5,0.7068965517241379,0.5,1611.6389266369888,1,18.642815318333074,0
14906,LAC,1610612746,2017-03-01,103,122,0.447,0.353,0.538,36,8,3,0.6101694915254238,0.7,1566.0282065372382,1,21.282901200003064,0
14907,HOU,1610612745,2017-03-01,122,103,0.425,0.385,0.848,62,17,2,0.6885245901639344,0.5,1601.300238305059,-1,20.069718481370884,1
14908,NYK,1610612752,2017-03-01,101,90,0.42,0.276,0.806,50,11,3,0.4,0.3,1395.742229176251,-1,14.77520277263871,1
14909,ORL,1610612753,2017-03-01,90,101,0.41,0.2,0.773,43,13,3,0.36666666666666664,0.3,1379.9137676135747,1,14.206094152745477,0
14910,PHI,1610612755,2017-03-01,98,125,0.435,0.353,0.818,40,19,4,0.3728813559322034,0.3,1375.399845965631,-2,15.485412172394255,0
14911,MIA,1610612748,2017-03-01,125,98,0.544,0.433,0.667,42,13,12,0.45,0.9,1523.3895464439827,-1,16.235896406287107,1
14912,MIL,1610612749,2017-03-01,98,110,0.458,0.5,0.867,34,14,5,0.4482758620689655,0.4,1451.909278516842,-1,17.348286609626097,0
14913,DEN,1610612743,2017-03-01,110,98,0.488,0.303,0.9,45,14,2,0.45,0.3,1510.6063292661693,1,19.54848171765238,1
14914,UTA,1610612762,2017-03-01,80,107,0.389,0.211,0.545,46,14,5,0.6166666666666667,0.6,1605.5944338076672,-1,15.157695009126584,0
14915,MIN,1610612750,2017-03-01,107,80,0.5,0.5,0.808,48,12,7,0.4,0.4,1485.8344655897038,1,18.299384988009336,1
14916,ATL,1610612737,2017-03-01,100,95,0.563,0.476,0.75,34,23,4,0.559322033898305,0.6,1482.4061409697529,1,15.583394076136633,1
14917,DAL,1610612742,2017-03-01,95,100,0.455,0.424,0.846,33,22,5,0.4067796610169492,0.4,1492.7789334918518,2,14.62697491709413,0
14918,BKN,1610612751,2017-03-01,109,100,0.459,0.393,0.833,43,19,2,0.15517241379310345,0.1,1243.7685110392847,-16,16.841132670875155,1
14919,SAC,1610612758,2017-03-01,100,109,0.432,0.5,0.864,38,15,3,0.4166666666666667,0.5,1443.3222623708118,-2,13.927618026825918,0
14920,WAS,1610612764,2017-03-01,105,96,0.476,0.36,0.842,44,12,6,0.603448275862069,0.7,1604.2122993270757,1,17.072654268375096,1
14921,TOR,1610612761,2017-03-01,96,105,0.367,0.35,0.885,50,12,4,0.6,0.6,1556.155729650411,4,14.911075307337889,0
14922,NOP,1610612740,2017-03-01,109,86,0.5,0.36,0.957,53,14,4,0.38333333333333336,0.4,1400.6883764877348,-3,13.083390629595494,1
14923,DET,1610612765,2017-03-01,86,109,0.388,0.13,0.176,50,7,3,0.48333333333333334,0.3,1492.7334142036539,1,14.07529047101961,0
14924,CHI,1610612741,2017-03-02,94,87,0.439,0.263,0.81,49,16,5,0.5,0.6,1477.5425573271862,-1,18.864555583012155,1
14925,GSW,1610612744,2017-03-02,87,94,0.386,0.2,0.929,41,15,6,0.8333333333333334,0.6,1768.18923269814,-1,18.967274606135817,0
14926,CHA,1610612766,2017-03-02,103,120,0.393,0.294,0.821,34,16,1,0.43333333333333335,0.2,1478.0174383305525,1,15.589695931003547,0
14927,PHX,1610612756,2017-03-02,120,103,0.597,0.368,0.84,42,19,7,0.3,0.3,1360.4386413484124,-3,15.39588840282067,1
14928,POR,1610612757,2017-03-02,114,109,0.494,0.4,0.743,45,14,7,0.4067796610169492,0.4,1464.3299501939014,-2,16.182206659843636,1
14929,OKC,1610612760,2017-03-02,109,114,0.395,0.379,0.938,40,12,7,0.5833333333333334,0.3,1557.821379005673,4,18.14339806292623,0
14930,PHI,1610612755,2017-03-03,105,102,0.434,0.321,0.774,50,16,9,0.36666666666666664,0.7,1364.5657209709382,-3,16.156361952540774,1
14931,NYK,1610612752,2017-03-03,102,105,0.393,0.333,0.879,41,12,3,0.4098360655737705,0.4,1406.1208633753038,1,15.487006380196922,0
14932,BOS,1610612738,2017-03-03,115,95,0.512,0.303,0.76,46,18,2,0.639344262295082,0.6,1581.7676710217,1,16.239211367704225,1
14933,LAL,1610612747,2017-03-03,95,115,0.425,0.25,0.75,34,14,7,0.3114754098360656,0.4,1326.9397882727021,-5,13.419010416778447,0
14934,PHX,1610612756,2017-03-03,118,111,0.494,0.238,0.806,45,17,7,0.3114754098360656,0.3,1381.878880772371,1,16.996166250286535,1
14935,OKC,1610612760,2017-03-03,111,118,0.425,0.257,0.8,47,19,5,0.5737704918032787,0.3,1548.2163465685849,-1,17.48409647055669,0
14936,ORL,1610612753,2017-03-03,110,99,0.5,0.294,0.789,47,9,6,0.36065573770491804,0.3,1369.5351334145219,-1,14.303909403041805,1
14937,MIA,1610612748,2017-03-03,99,110,0.385,0.286,0.84,46,9,5,0.45901639344262296,0.7,1534.2236714386754,1,18.604666868529442,0
14938,MIL,1610612749,2017-03-03,112,101,0.55,0.4,0.933,25,12,4,0.4406779661016949,0.3,1442.6549956528913,-2,17.77145232104158,1
14939,LAC,1610612746,2017-03-03,101,112,0.563,0.421,0.583,38,23,1,0.6,0.5,1552.2094935303444,-1,18.048870171954135,0
14940,UTA,1610612762,2017-03-03,112,97,0.514,0.462,0.706,45,14,5,0.6065573770491803,0.5,1575.756429927289,-2,18.206935110776254,1
14941,BKN,1610612751,2017-03-03,97,112,0.404,0.233,0.75,42,12,3,0.1694915254237288,0.2,1261.3578924530168,1,14.89878501107607,0
14942,CLE,1610612739,2017-03-03,135,130,0.547,0.543,0.8,33,14,5,0.6949152542372882,0.5,1604.4281957379092,-1,18.054785054606977,1
14943,ATL,1610612737,2017-03-03,130,135,0.538,0.385,0.733,43,12,4,0.5666666666666667,0.6,1489.7142010192476,2,16.08340842615616,0
14944,DAL,1610612742,2017-03-03,104,100,0.476,0.185,0.778,45,9,3,0.4,0.8,1485.470873442357,-1,14.676992743162268,1
14945,MEM,1610612763,2017-03-03,100,104,0.463,0.321,0.682,39,10,0,0.5901639344262295,0.6,1569.2344124762064,2,15.710718192177968,0
14946,WAS,1610612764,2017-03-03,106,114,0.37,0.333,0.875,45,11,6,0.6101694915254238,0.8,1612.2974509067412,2,19.98785137207475,0
14947,TOR,1610612761,2017-03-03,114,106,0.506,0.44,0.778,51,18,9,0.5901639344262295,0.3,1548.0705780707456,-1,13.852230400469058,1
14948,NOP,1610612740,2017-03-03,98,101,0.385,0.32,0.833,48,17,2,0.39344262295081966,0.5,1425.2426063269374,1,19.120300077085513,0
14949,SAS,1610612759,2017-03-03,101,98,0.421,0.222,0.6,53,11,4,0.7796610169491526,0.7,1702.6918764610116,5,18.5757824719415,1
14950,PHI,1610612755,2017-03-04,106,136,0.489,0.412,0.857,36,20,2,0.3770491803278688,0.7,1371.0369658346544,1,13.722189820399699,0
14951,DET,1610612765,2017-03-04,136,106,0.568,0.435,0.857,44,8,10,0.47540983606557374,0.2,1468.1791843644512,-1,16.8466709242965,1
14952,MIN,1610612750,2017-03-04,90,97,0.393,0.25,0.727,55,18,3,0.4098360655737705,0.5,1515.672469470082,2,20.35930124376579,0
14953,SAS,1610612759,2017-03-04,97,90,0.404,0.25,0.625,49,13,8,0.7833333333333333,0.8,1704.232628697672,6,18.510069467502362,1
14954,LAC,1610612746,2017-03-04,101,91,0.482,0.24,0.813,37,14,5,0.5901639344262295,0.4,1536.4559712240805,-2,18.351682508845823,1
14955,CHI,1610612741,2017-03-04,91,101,0.422,0.353,0.75,45,19,0,0.5081967213114754,0.6,1496.001473504914,1,19.160556037532444,0
14956,HOU,1610612745,2017-03-04,123,108,0.5,0.429,0.75,43,14,4,0.6935483870967742,0.6,1615.118951311953,1,19.40888005007719,1
14957,MEM,1610612763,2017-03-04,108,123,0.443,0.286,0.667,46,13,6,0.5806451612903226,0.6,1560.852487665316,-1,16.380508709671872,0
14958,MIA,1610612748,2017-03-04,120,92,0.523,0.529,0.833,48,11,4,0.45161290322580644,0.9,1515.9430122549702,-1,16.022130842743046,1
14959,CLE,1610612739,2017-03-04,92,120,0.479,0.407,0.611,33,16,1,0.7,0.5,1608.8198930963097,1,14.846431345903573,0
14960,BKN,1610612751,2017-03-04,116,130,0.523,0.467,0.706,31,14,6,0.16666666666666666,0.2,1258.331548374972,-1,14.596292913396502,0
14961,POR,1610612757,2017-03-04,130,116,0.57,0.64,0.727,37,13,6,0.4166666666666667,0.5,1473.9349826309895,1,17.937637182413805,1
14962,TOR,1610612761,2017-03-04,94,101,0.467,0.333,0.85,36,12,4,0.5967741935483871,0.3,1559.3910925287007,1,15.537586648001577,0
14963,MIL,1610612749,2017-03-04,101,94,0.437,0.222,0.826,42,6,4,0.45,0.4,1458.4085179591552,1,18.40564549966821,1
14964,DEN,1610612743,2017-03-04,102,112,0.45,0.3,0.84,45,13,3,0.45901639344262296,0.7,1519.86061213012,2,18.88264098143685,0
14965,CHA,1610612766,2017-03-04,112,102,0.456,0.593,0.824,43,6,6,0.4262295081967213,0.2,1456.5771989065938,-1,15.335194548950836,1
14966,NOP,1610612740,2017-03-05,105,97,0.404,0.375,0.686,44,13,5,0.3870967741935484,0.3,1423.701854090277,-1,16.119429969358002,1
14967,LAL,1610612747,2017-03-05,97,105,0.458,0.357,0.733,49,25,5,0.3064516129032258,0.3,1321.8397402761555,-6,13.43676430861252,0
14968,GSW,1610612744,2017-03-05,112,105,0.455,0.371,0.826,35,8,3,0.819672131147541,0.6,1749.730316520412,-2,20.450935055065703,1
14969,NYK,1610612752,2017-03-05,105,112,0.47,0.318,0.8,47,15,6,0.4032258064516129,0.3,1399.6496185115875,-1,13.135493781106923,0
14970,PHX,1610612756,2017-03-05,109,106,0.447,0.2,0.808,50,11,10,0.3225806451612903,0.4,1395.9036948783842,2,18.39527775594894,1
14971,BOS,1610612738,2017-03-05,106,109,0.376,0.351,0.725,54,14,6,0.6451612903225806,0.6,1586.8677190182466,2,17.142426163668148,0
14972,ATL,1610612737,2017-03-05,96,97,0.442,0.333,0.613,44,15,1,0.5573770491803278,0.5,1485.3225036608471,-1,18.237459955877522,0
14973,IND,1610612754,2017-03-05,97,96,0.449,0.455,0.571,44,15,4,0.5081967213114754,0.4,1496.8148483639088,-1,16.083703733043357,1
14974,DAL,1610612742,2017-03-05,104,89,0.488,0.28,0.813,37,8,2,0.4098360655737705,0.8,1493.8527982532476,1,17.32772956173889,1
14975,OKC,1610612760,2017-03-05,89,104,0.402,0.091,0.7,49,15,2,0.5645161290322581,0.2,1534.1915324625718,-2,13.665322169329704,0
14976,SAC,1610612758,2017-03-05,109,110,0.518,0.471,0.75,37,13,3,0.4098360655737705,0.5,1425.7328809570797,-3,12.495554685953058,0
14977,UTA,1610612762,2017-03-05,110,109,0.456,0.303,0.667,47,14,3,0.6129032258064516,0.6,1578.7827740053337,1,15.997683648833572,1
14978,WAS,1610612764,2017-03-05,115,114,0.481,0.538,0.92,38,12,6,0.6,0.7,1600.976936448786,-1,19.768951944279777,1
14979,ORL,1610612753,2017-03-05,114,115,0.494,0.4,0.632,43,15,3,0.3709677419354839,0.2,1387.8157925982273,1,13.724001909054284,0
14980,MIL,1610612749,2017-03-06,112,98,0.494,0.424,0.8,41,15,7,0.45901639344262296,0.3,1470.1482657719462,2,17.471163094966187,1
14981,PHI,1610612755,2017-03-06,98,112,0.438,0.267,0.632,42,14,3,0.3709677419354839,0.6,1356.2778654883352,-1,17.88647672249514,0
14982,HOU,1610612745,2017-03-06,110,112,0.466,0.359,0.824,43,12,3,0.6984126984126984,0.6,1626.0230876693186,2,19.551589734543594,0
14983,SAS,1610612759,2017-03-06,112,110,0.455,0.393,0.913,44,10,6,0.7868852459016393,0.8,1707.9238857320347,7,17.506758475456763,1
14984,LAC,1610612746,2017-03-06,116,102,0.534,0.45,0.617,47,13,5,0.5967741935483871,0.6,1545.3429722765702,1,20.200947095263494,1
14985,BOS,1610612738,2017-03-06,102,116,0.41,0.286,0.828,37,11,2,0.6349206349206349,0.6,1576.9680088764483,-1,17.652050906294086,0
14986,ORL,1610612753,2017-03-06,105,113,0.471,0.281,0.667,42,13,5,0.36507936507936506,0.3,1386.2501912973785,-1,15.22556545303937,0
14987,NYK,1610612752,2017-03-06,113,105,0.465,0.429,0.964,45,9,1,0.3968253968253968,0.4,1398.1036737338868,-2,10.767726830584971,1
14988,CLE,1610612739,2017-03-06,98,106,0.449,0.333,0.655,52,17,6,0.6885245901639344,0.7,1580.485198847995,-1,18.212240186938125,0
14989,MIA,1610612748,2017-03-06,106,98,0.429,0.457,0.857,38,8,6,0.4603174603174603,0.7,1544.277706503285,1,14.880106136938391,1
14990,CHI,1610612741,2017-03-06,95,109,0.41,0.286,0.905,37,10,5,0.5,0.5,1487.1144724524243,-1,15.031915799763553,0
14991,DET,1610612765,2017-03-06,109,95,0.489,0.286,0.65,48,7,3,0.4838709677419355,0.7,1482.9382847107704,1,16.22091217403761,1
14992,UTA,1610612762,2017-03-06,88,83,0.407,0.37,0.8,46,19,2,0.6190476190476191,0.5,1580.892711910986,2,13.861412544386377,1
14993,NOP,1610612740,2017-03-06,83,88,0.357,0.303,0.722,47,20,3,0.3968253968253968,0.4,1429.7038977327388,1,19.05851756417841,0
14994,ATL,1610612737,2017-03-06,111,119,0.463,0.464,0.71,47,19,6,0.5483870967741935,0.4,1481.449845633632,-2,16.65428675669937,0
14995,GSW,1610612744,2017-03-06,119,111,0.471,0.455,0.773,43,16,4,0.8225806451612904,0.6,1751.2762612981128,1,18.895225745543353,1
14996,SAC,1610612758,2017-03-06,96,108,0.434,0.375,0.857,40,16,1,0.4032258064516129,0.4,1423.6229430514275,-4,13.53159344818346,0
14997,DEN,1610612743,2017-03-06,108,96,0.5,0.433,0.75,40,19,2,0.45161290322580644,0.6,1506.9604260236108,-1,18.18094726150256,1
14998,CHA,1610612766,2017-03-06,100,88,0.407,0.355,0.905,50,12,2,0.43548387096774194,0.4,1469.477385013103,1,16.28897922461993,1
14999,IND,1610612754,2017-03-06,88,100,0.457,0.4,0.667,41,16,5,0.5161290322580645,0.5,1500.6875063911239,1,15.900547456976614,0
15000,BKN,1610612751,2017-03-06,122,109,0.534,0.467,0.789,41,17,5,0.16393442622950818,0.1,1253.4118449327955,-2,15.773113648421754,1
15001,MEM,1610612763,2017-03-06,109,122,0.442,0.4,0.795,37,16,2,0.5714285714285714,0.6,1549.9483513079504,-2,16.239531387789274,0
15002,WAS,1610612764,2017-03-07,131,127,0.456,0.389,0.792,44,11,4,0.6065573770491803,0.7,1602.542537749635,1,19.71369375444087,1
15003,PHX,1610612756,2017-03-07,127,131,0.5,0.481,0.788,49,19,8,0.3333333333333333,0.5,1405.8034050201825,3,18.725529309824417,0
15004,DAL,1610612742,2017-03-07,122,111,0.542,0.548,0.789,41,14,5,0.41935483870967744,0.8,1509.3733002644256,2,16.170284339984228,1
15005,LAL,1610612747,2017-03-07,111,122,0.467,0.367,0.727,44,11,3,0.30158730158730157,0.2,1315.8376966336937,-7,14.009807299446049,0
15006,OKC,1610612760,2017-03-07,121,126,0.518,0.4,0.767,39,17,1,0.5555555555555556,0.8,1518.6710304513938,-3,17.084018087706333,0
15007,POR,1610612757,2017-03-07,126,121,0.553,0.478,0.778,36,12,5,0.4262295081967213,0.3,1478.854686073166,2,15.865797833441679,1
15008,GSW,1610612744,2017-03-08,86,99,0.44,0.2,0.667,46,18,12,0.8253968253968254,1.0,1753.8841428900655,2,18.68190785520448,0
15009,BOS,1610612738,2017-03-08,99,86,0.44,0.345,0.789,45,14,1,0.625,0.5,1562.5746702271872,-2,16.288766295014582,1
15010,SAS,1610612759,2017-03-08,114,104,0.5,0.483,0.762,43,12,5,0.7903225806451613,0.9,1711.409027765501,8,11.346331591480977,1
15011,SAC,1610612758,2017-03-08,104,114,0.488,0.368,0.813,42,14,3,0.3968253968253968,0.4,1415.281633403759,-5,13.496068118206798,0
