,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,ODDS_A,ODDS_OPP,WINNER
452,SAC,1610612758,2021-03-19,107,96,0.457,0.4,0.808,45,14,9,0.4,0.3,1410.2586785813207,1495.6277074963766,1,21.419449772905228,3.35,1.35,1
453,BOS,1610612738,2021-03-19,96,107,0.429,0.387,0.857,45,16,4,0.5,0.7,1495.6277074963766,1410.2586785813207,-2,19.848701257670335,1.35,3.35,0
454,ORL,1610612753,2021-03-19,121,113,0.512,0.525,0.7,44,17,1,0.325,0.4,1371.5431754585481,1609.1556104806816,-9,17.0267801882017,5.38,1.17,1
455,BKN,1610612751,2021-03-19,113,121,0.473,0.27,0.739,39,8,3,0.6829268292682927,0.8,1609.1556104806816,1371.5431754585481,6,23.325332913442907,1.17,5.38,0
456,DET,1610612765,2021-03-19,113,100,0.435,0.483,0.893,49,13,4,0.275,0.3,1425.3316789330477,1323.1801722593068,1,16.992810317571145,2.16,1.74,1
457,HOU,1610612745,2021-03-19,100,113,0.443,0.281,0.813,38,15,4,0.28205128205128205,0.1,1323.1801722593068,1425.3316789330477,-18,18.525169198936567,1.74,2.16,0
458,DAL,1610612742,2021-03-19,119,125,0.543,0.452,0.923,39,12,4,0.5384615384615384,0.6,1537.2226960129947,1513.362984395995,1,20.60241889911137,1.69,2.23,0
459,POR,1610612757,2021-03-19,125,119,0.473,0.468,0.882,43,6,0,0.6,0.8,1513.362984395995,1537.2226960129947,2,21.554037533417947,2.23,1.69,1
460,CHI,1610612741,2021-03-19,127,131,0.522,0.486,0.696,42,18,2,0.46153846153846156,0.6,1505.4236277312555,1604.9996955954812,-1,18.59039874458991,3.42,1.34,0
461,DEN,1610612743,2021-03-19,131,127,0.527,0.412,0.778,43,13,3,0.6,0.7,1604.9996955954812,1505.4236277312555,2,23.53563439868784,1.34,3.42,1
462,PHI,1610612755,2021-03-20,129,105,0.558,0.478,0.759,52,11,3,0.6829268292682927,0.8,1613.8044855626583,1424.9240764725046,-1,18.379156454216165,1.56,2.54,1
463,SAC,1610612758,2021-03-20,105,129,0.459,0.357,0.63,33,8,2,0.4146341463414634,0.3,1424.9240764725046,1613.8044855626583,2,20.63544951728263,2.54,1.56,0
464,ATL,1610612737,2021-03-20,99,94,0.398,0.351,0.889,49,8,7,0.5121951219512195,0.5,1532.0375399882328,1606.8444898167572,7,19.18037944918396,2.45,1.59,1
465,LAL,1610612747,2021-03-20,94,99,0.42,0.308,0.75,52,16,3,0.6829268292682927,0.6,1606.8444898167572,1532.0375399882328,4,20.260970531672555,1.59,2.45,0
466,GSW,1610612744,2021-03-20,103,111,0.344,0.317,0.824,46,12,7,0.5238095238095238,0.4,1512.934995444706,1501.211114271024,2,17.389476833881606,3.15,1.39,0
467,MEM,1610612763,2021-03-20,111,103,0.389,0.313,0.871,60,12,5,0.47368421052631576,0.5,1501.211114271024,1512.934995444706,-1,17.42830714870422,1.39,3.15,1
468,NYK,1610612752,2021-03-21,100,101,0.432,0.458,0.565,44,17,2,0.5,0.8,1496.552984866301,1621.96222827604,1,17.59478139437425,1.97,1.88,0
469,PHI,1610612755,2021-03-21,101,100,0.463,0.44,0.609,44,20,9,0.6904761904761905,0.6,1621.96222827604,1496.552984866301,1,21.577643809210464,1.88,1.97,1
470,LAL,1610612747,2021-03-21,94,111,0.412,0.2,0.679,41,11,2,0.6666666666666666,0.5,1597.7719206637478,1614.9854212937034,-1,18.452061616992673,5.06,1.19,0
471,PHX,1610612756,2021-03-21,111,94,0.483,0.281,0.783,51,11,6,0.675,0.6,1614.9854212937034,1597.7719206637478,1,20.91501744068777,1.19,5.06,1
472,WAS,1610612764,2021-03-21,106,113,0.532,0.333,0.789,43,19,4,0.375,0.5,1432.8457752216823,1591.2858645008891,1,20.27332381004868,4.16,1.25,0
473,BKN,1610612751,2021-03-21,113,106,0.489,0.31,0.727,35,7,8,0.6666666666666666,0.8,1591.2858645008891,1432.8457752216823,-1,22.914846499277083,1.25,4.16,1
474,ORL,1610612753,2021-03-21,96,112,0.381,0.324,0.7,44,6,4,0.34146341463414637,0.1,1389.4129214383406,1480.9623096051928,1,17.926988516791468,4.17,1.25,0
475,BOS,1610612738,2021-03-21,112,96,0.455,0.418,1.0,45,10,3,0.4878048780487805,0.6,1480.9623096051928,1389.4129214383406,-3,19.234346641902075,1.25,4.17,1
476,OKC,1610612760,2021-03-21,114,112,0.462,0.333,0.68,52,18,2,0.4146341463414634,0.2,1416.3059521316043,1315.0906471075443,-2,10.765003585243221,2.66,1.52,1
477,HOU,1610612745,2021-03-21,112,114,0.494,0.368,0.741,38,16,4,0.275,0.0,1315.0906471075443,1416.3059521316043,-19,19.253194301303395,1.52,2.66,0
478,MIA,1610612748,2021-03-21,106,109,0.402,0.243,0.826,51,16,7,0.5238095238095238,0.7,1505.9896303820708,1502.1114796135043,-2,20.70179215768933,1.63,2.39,0
479,IND,1610612754,2021-03-21,109,106,0.388,0.333,0.9,50,15,10,0.45,0.5,1502.1114796135043,1505.9896303820708,1,18.705840752544027,2.39,1.63,1
480,CHI,1610612741,2021-03-21,100,86,0.463,0.5,0.857,52,21,8,0.45,0.6,1501.2002303045176,1433.4212040848101,-2,20.832064050764203,1.65,2.33,1
481,DET,1610612765,2021-03-21,86,100,0.39,0.16,0.72,37,15,5,0.2926829268292683,0.5,1433.4212040848101,1501.2002303045176,2,17.925192568198625,2.33,1.65,0
482,DAL,1610612742,2021-03-21,132,92,0.558,0.514,0.85,52,11,3,0.525,0.5,1528.7989754303933,1521.7867049785964,-1,18.697506154231522,1.79,2.09,1
483,POR,1610612757,2021-03-21,92,132,0.382,0.22,0.789,33,7,3,0.6097560975609756,0.8,1521.7867049785964,1528.7989754303933,3,21.689622499406315,2.09,1.79,0
484,CHA,1610612766,2021-03-22,100,97,0.42,0.375,0.87,40,15,7,0.4878048780487805,0.3,1476.3209890935018,1514.5021114978488,-3,19.899011632624283,2.73,1.49,1
485,SAS,1610612759,2021-03-22,97,100,0.462,0.344,0.824,38,14,9,0.5641025641025641,0.5,1514.5021114978488,1476.3209890935018,-1,19.22608024249867,1.49,2.73,0
486,ATL,1610612737,2021-03-22,110,119,0.453,0.353,0.75,48,7,3,0.5238095238095238,0.6,1541.1101091412422,1563.9729290262262,8,20.942079592166355,3.0,1.43,0
487,LAC,1610612746,2021-03-22,119,110,0.494,0.447,0.9,44,8,7,0.627906976744186,0.6,1563.9729290262262,1541.1101091412422,1,18.75457209136734,1.43,3.0,1
488,HOU,1610612745,2021-03-22,117,99,0.456,0.389,0.808,47,12,7,0.2682926829268293,0.0,1311.8872768402111,1442.9213462834396,-20,17.037475441670693,4.03,1.27,1
489,TOR,1610612761,2021-03-22,99,117,0.425,0.25,0.789,44,15,5,0.40476190476190477,0.3,1442.9213462834396,1311.8872768402111,-8,21.805278431448624,1.27,4.03,0
490,MIL,1610612749,2021-03-22,140,113,0.564,0.615,0.667,55,16,5,0.6585365853658537,0.7,1607.843651384023,1507.7820908296892,6,16.274064402542955,1.37,3.25,1
491,IND,1610612754,2021-03-22,113,140,0.405,0.24,0.917,40,6,3,0.4634146341463415,0.5,1507.7820908296892,1607.843651384023,2,18.843147604532188,3.25,1.37,0
492,MIN,1610612750,2021-03-22,103,112,0.413,0.359,0.722,42,12,4,0.23809523809523808,0.2,1371.5820487915375,1419.5093223989375,-1,19.282095338934532,1.5,2.7,0
493,OKC,1610612760,2021-03-22,112,103,0.471,0.568,0.9,47,17,10,0.42857142857142855,0.3,1419.5093223989375,1371.5820487915375,1,17.715849996469974,2.7,1.5,1
494,MEM,1610612763,2021-03-22,132,126,0.5,0.343,0.667,54,10,6,0.48717948717948717,0.5,1510.6855431899241,1490.687597811068,1,17.20963989237617,1.55,2.57,1
495,BOS,1610612738,2021-03-22,126,132,0.522,0.486,0.625,43,13,6,0.5,0.2,1490.687597811068,1510.6855431899241,1,17.9419459150658,2.57,1.55,0
496,NYK,1610612752,2021-03-23,131,113,0.511,0.533,0.875,42,10,8,0.4883720930232558,0.7,1494.1508078898662,1428.566347856516,-1,17.613685751179815,1.69,2.25,1
497,WAS,1610612764,2021-03-23,113,131,0.481,0.391,0.8,38,17,5,0.36585365853658536,0.4,1428.566347856516,1494.1508078898662,-1,19.571347959878754,2.25,1.69,0
498,LAL,1610612747,2021-03-23,111,128,0.424,0.486,0.7,34,13,4,0.6511627906976745,0.4,1584.0386722337537,1491.786508665753,-2,18.207288543712504,2.89,1.44,0
499,NOP,1610612740,2021-03-23,128,111,0.522,0.345,0.923,53,14,3,0.42857142857142855,0.5,1491.786508665753,1584.0386722337537,1,19.54107390358428,1.44,2.89,1
500,SAS,1610612759,2021-03-24,101,134,0.459,0.318,0.842,40,16,6,0.55,0.5,1508.104155106252,1572.9038038209637,-2,19.261427171322495,3.0,1.42,0
501,LAC,1610612746,2021-03-24,134,101,0.557,0.515,0.633,44,8,3,0.6363636363636364,0.4,1572.9038038209637,1508.104155106252,2,18.57662732234132,1.42,3.0,1
502,PHX,1610612756,2021-03-24,111,112,0.444,0.333,0.909,47,9,3,0.6904761904761905,0.9,1634.8017391052529,1375.5473186184806,3,21.365429728848646,1.22,4.67,0
503,ORL,1610612753,2021-03-24,112,111,0.467,0.351,0.789,49,11,5,0.32558139534883723,0.4,1375.5473186184806,1634.8017391052529,-2,19.581698711917845,4.67,1.22,1
504,HOU,1610612745,2021-03-24,97,122,0.384,0.327,0.682,39,7,2,0.2857142857142857,0.1,1335.0302213399914,1482.7189454850986,1,16.99705479929657,2.47,1.58,0
505,CHA,1610612766,2021-03-24,122,97,0.513,0.474,0.759,50,14,3,0.5,0.4,1482.7189454850986,1335.0302213399914,1,18.646004298796814,1.58,2.47,1
506,BOS,1610612738,2021-03-24,119,121,0.479,0.404,1.0,38,13,6,0.4883720930232558,0.1,1483.51422679035,1621.344085801914,-1,20.296683189292036,3.23,1.38,0
507,MIL,1610612749,2021-03-24,121,119,0.5,0.459,0.7,46,16,5,0.6666666666666666,0.8,1621.344085801914,1483.51422679035,7,23.630296914226804,1.38,3.23,1
508,UTA,1610612762,2021-03-24,118,88,0.451,0.418,0.929,56,13,6,0.7380952380952381,1.0,1637.4511171471681,1599.7787742994803,2,19.06110666791502,1.1,7.79,1
509,BKN,1610612751,2021-03-24,88,118,0.361,0.2,0.733,48,9,1,0.6818181818181818,0.9,1599.7787742994803,1637.4511171471681,2,12.973818950738275,7.79,1.1,0
510,DET,1610612765,2021-03-24,111,116,0.53,0.393,0.632,41,15,9,0.2857142857142857,0.3,1423.5713614862345,1494.2816564117982,-1,18.469878916983028,3.59,1.32,0
511,IND,1610612754,2021-03-24,116,111,0.464,0.441,0.786,37,10,8,0.4523809523809524,0.2,1494.2816564117982,1423.5713614862345,-1,18.023250603474764,1.32,3.59,1
512,ATL,1610612737,2021-03-24,108,110,0.482,0.28,0.826,42,13,3,0.5116279069767442,0.5,1532.1792343465047,1428.1422092237735,-1,20.36198529161556,1.68,2.27,0
513,SAC,1610612758,2021-03-24,110,108,0.476,0.333,0.909,42,16,6,0.4186046511627907,0.4,1428.1422092237735,1532.1792343465047,1,21.86675511596712,2.27,1.68,1
514,DAL,1610612742,2021-03-24,128,108,0.485,0.364,0.727,53,10,6,0.5365853658536586,0.5,1555.1277235516336,1363.4926688913429,1,17.33633703799727,1.29,3.85,1
515,MIN,1610612750,2021-03-24,108,128,0.442,0.316,0.769,37,12,2,0.23255813953488372,0.2,1363.4926688913429,1555.1277235516336,-2,18.7617219956355,3.85,1.29,0
516,MEM,1610612763,2021-03-24,116,107,0.475,0.367,0.846,56,18,10,0.5,0.4,1517.858914210642,1427.5987022991321,2,18.961584535763667,1.36,3.28,1
517,OKC,1610612760,2021-03-24,107,116,0.453,0.286,0.647,44,15,8,0.4418604651162791,0.6,1427.5987022991321,1517.858914210642,2,13.844270679192812,3.28,1.36,0
518,LAC,1610612746,2021-03-25,98,85,0.382,0.382,0.944,57,10,5,0.6444444444444445,0.4,1591.0807721975916,1489.927186729624,3,16.291299149135227,1.83,2.01,1
519,SAS,1610612759,2021-03-25,85,98,0.402,0.348,0.846,39,7,6,0.5365853658536586,0.5,1489.927186729624,1591.0807721975916,-3,18.034472879935613,2.01,1.83,0
520,PHI,1610612755,2021-03-25,109,101,0.488,0.378,0.667,39,21,9,0.7045454545454546,0.6,1630.660700126191,1564.1208831243139,3,16.77568714728656,1.42,3.01,1
521,LAL,1610612747,2021-03-25,101,109,0.436,0.346,0.727,42,22,0,0.6363636363636364,0.5,1564.1208831243139,1630.660700126191,-3,15.36684134779507,3.01,1.42,0
522,NYK,1610612752,2021-03-25,106,102,0.366,0.25,0.738,55,15,4,0.5,0.8,1505.922334053355,1416.7948216930272,1,18.151359125515537,1.7,2.23,1
523,WAS,1610612764,2021-03-25,102,106,0.463,0.308,0.606,46,17,9,0.35714285714285715,0.4,1416.7948216930272,1505.922334053355,-2,19.92696735831292,2.23,1.7,0
524,SAC,1610612758,2021-03-25,141,119,0.596,0.5,0.842,38,6,4,0.4318181818181818,0.4,1434.9454203839864,1497.1642716520894,2,21.098957383396538,1.56,2.54,1
525,GSW,1610612744,2021-03-25,119,141,0.511,0.531,1.0,38,12,0,0.5,0.4,1497.1642716520894,1434.9454203839864,-2,18.236649193591056,2.54,1.56,0
526,CLE,1610612739,2021-03-26,86,100,0.388,0.192,0.679,37,21,4,0.38636363636363635,0.3,1387.6856810685397,1557.1315191763285,1,15.043370565021451,2.53,1.56,0
527,LAL,1610612747,2021-03-26,100,86,0.487,0.231,0.72,45,23,3,0.6222222222222222,0.5,1557.1315191763285,1387.6856810685397,-4,17.519672863632323,1.56,2.53,1
528,POR,1610612757,2021-03-26,112,105,0.471,0.45,0.667,46,16,9,0.5909090909090909,0.5,1496.8967532032304,1383.8742886485568,1,16.322273646066424,1.21,4.79,1
529,ORL,1610612753,2021-03-26,105,112,0.442,0.444,0.529,40,12,5,0.3409090909090909,0.4,1383.8742886485568,1496.8967532032304,1,12.395026695582386,4.79,1.21,0
530,DET,1610612765,2021-03-26,111,113,0.452,0.355,0.723,36,11,4,0.27906976744186046,0.5,1418.24792169348,1580.8459200696623,-2,14.35861293079102,3.22,1.38,0
531,BKN,1610612751,2021-03-26,113,111,0.44,0.394,0.765,49,10,4,0.6666666666666666,0.8,1580.8459200696623,1418.24792169348,-1,17.219013514022574,1.38,3.22,1
532,MIL,1610612749,2021-03-26,114,122,0.444,0.404,0.636,49,16,3,0.6744186046511628,0.9,1624.0548261588904,1480.8034864333736,8,20.625469855789312,1.45,2.9,0
533,BOS,1610612738,2021-03-26,122,114,0.489,0.468,0.875,44,15,8,0.4772727272727273,0.1,1480.8034864333736,1624.0548261588904,-2,19.34721776115679,2.9,1.45,1
534,IND,1610612754,2021-03-26,109,94,0.437,0.426,0.722,49,12,10,0.46511627906976744,0.4,1499.6050962045526,1562.2050636875715,1,20.44168374927447,1.83,2.03,1
535,DAL,1610612742,2021-03-26,94,109,0.411,0.229,0.571,51,16,4,0.5476190476190477,0.8,1562.2050636875715,1499.6050962045526,2,17.99092060736022,2.03,1.83,0
536,MIA,1610612748,2021-03-26,105,110,0.46,0.349,0.5,39,10,3,0.4888888888888889,0.6,1488.5836710050314,1492.9859575269272,-5,18.901683853371033,1.81,2.06,0
537,CHA,1610612766,2021-03-26,110,105,0.494,0.419,0.737,42,16,7,0.5116279069767442,0.7,1492.9859575269272,1488.5836710050314,2,18.91605977557784,2.06,1.81,1
538,PHX,1610612756,2021-03-26,104,100,0.478,0.25,1.0,47,13,3,0.6744186046511628,0.8,1626.4747690751767,1452.1270026114023,-1,21.054000825466343,1.63,2.38,1
539,TOR,1610612761,2021-03-26,100,104,0.411,0.267,0.875,38,12,4,0.4090909090909091,0.4,1452.1270026114023,1626.4747690751767,1,14.857091922397363,2.38,1.63,0
540,NOP,1610612740,2021-03-26,108,113,0.5,0.414,0.9,37,15,7,0.4418604651162791,0.6,1511.7042977751928,1570.4088657603272,2,20.263135761274206,2.19,1.72,0
541,DEN,1610612743,2021-03-26,113,108,0.505,0.5,0.714,36,8,7,0.5909090909090909,0.7,1570.4088657603272,1511.7042977751928,-1,23.826762506758698,1.72,2.19,1
542,SAS,1610612759,2021-03-27,120,104,0.541,0.4,0.643,41,11,7,0.5238095238095238,0.4,1481.801764009475,1484.483859991286,-4,17.368014125569005,1.86,2.0,1
543,CHI,1610612741,2021-03-27,104,120,0.432,0.235,0.778,48,14,3,0.4418604651162791,0.7,1484.483859991286,1481.801764009475,-2,16.732090994707033,2.0,1.86,0
544,NYK,1610612752,2021-03-27,102,96,0.43,0.364,0.75,44,16,11,0.5111111111111111,0.4,1510.3437359061877,1609.7966532456014,2,17.12190549944509,1.75,2.15,1
545,MIL,1610612749,2021-03-27,96,102,0.414,0.389,0.625,48,16,7,0.6590909090909091,0.8,1609.7966532456014,1510.3437359061877,-1,13.1339115535456,2.15,1.75,0
546,UTA,1610612762,2021-03-27,126,110,0.5,0.422,0.75,52,22,8,0.75,1.0,1659.610541925523,1521.403859133863,4,21.36396773353516,1.19,5.16,1
547,MEM,1610612763,2021-03-27,110,126,0.402,0.273,0.767,47,15,2,0.5,0.4,1521.403859133863,1659.610541925523,-1,16.699313365747287,5.16,1.19,0
548,SAC,1610612758,2021-03-27,100,98,0.513,0.233,0.786,44,18,9,0.4444444444444444,0.4,1456.6379872071404,1381.483299802035,3,21.562401286936023,1.25,4.24,1
549,CLE,1610612739,2021-03-27,98,100,0.44,0.346,0.652,36,10,2,0.37777777777777777,0.3,1381.483299802035,1456.6379872071404,-1,15.48307589053682,4.24,1.25,0
550,HOU,1610612745,2021-03-27,129,107,0.543,0.462,0.846,41,12,7,0.2727272727272727,0.0,1317.906626880183,1363.2719111733848,-2,10.980855242588422,2.59,1.54,1
551,MIN,1610612750,2021-03-27,107,129,0.424,0.325,0.786,40,13,6,0.24444444444444444,0.2,1363.2719111733848,1317.906626880183,1,19.80133261399246,1.54,2.59,0
552,NOP,1610612740,2021-03-27,112,103,0.519,0.346,0.655,42,7,5,0.4318181818181818,0.6,1506.1076459666974,1545.50538778887,-1,20.45362363919609,1.47,2.82,1
553,DAL,1610612742,2021-03-27,103,112,0.446,0.323,0.792,38,7,4,0.5348837209302325,0.6,1545.50538778887,1506.1076459666974,-1,15.11451128346824,2.82,1.47,0
554,ATL,1610612737,2021-03-28,102,126,0.474,0.353,0.857,31,12,3,0.5111111111111111,0.6,1536.966335154598,1576.0055175688226,1,21.876775515348633,2.66,1.51,0
555,DEN,1610612743,2021-03-28,126,102,0.543,0.417,0.688,49,10,3,0.6,0.7,1576.0055175688226,1536.966335154598,1,21.327937878293344,1.51,2.66,1
556,CHA,1610612766,2021-03-28,97,101,0.4,0.302,0.696,52,21,3,0.5227272727272727,0.8,1499.9097841161627,1629.4522357123676,3,19.46494423936826,3.11,1.4,0
557,PHX,1610612756,2021-03-28,101,97,0.354,0.2,0.862,50,14,2,0.6818181818181818,0.8,1629.4522357123676,1499.9097841161627,1,20.534060715269618,1.4,3.11,1
558,TOR,1610612761,2021-03-28,117,122,0.448,0.333,0.758,45,13,6,0.4,0.4,1449.1495359742114,1502.1870817438337,-1,12.067663166149595,2.18,1.73,0
559,POR,1610612757,2021-03-28,122,117,0.474,0.294,0.833,47,8,11,0.6,0.6,1502.1870817438337,1449.1495359742114,2,21.28279621762442,1.73,2.18,1
560,GSW,1610612744,2021-03-29,116,102,0.5,0.421,0.889,39,15,8,0.4782608695652174,0.5,1463.8813928606291,1470.2862855775459,-4,19.573203697341107,1.82,2.05,1
561,CHI,1610612741,2021-03-29,102,116,0.524,0.25,0.727,39,20,5,0.4318181818181818,0.6,1470.2862855775459,1463.8813928606291,-3,20.032943641468655,2.05,1.82,0
562,MIA,1610612748,2021-03-29,98,88,0.43,0.294,0.824,47,12,5,0.4782608695652174,0.6,1481.659844415796,1521.0860947356975,-6,20.380888227923958,1.64,2.34,1
563,NYK,1610612752,2021-03-29,88,98,0.413,0.278,0.6,41,14,6,0.5217391304347826,0.8,1521.0860947356975,1481.659844415796,3,18.673369532170955,2.34,1.64,0
564,BOS,1610612738,2021-03-29,109,115,0.43,0.326,0.789,46,14,9,0.5,0.7,1505.9779732858158,1517.2930891378662,2,19.108617321541644,1.7,2.24,0
565,NOP,1610612740,2021-03-29,115,109,0.5,0.516,0.567,47,15,2,0.4444444444444444,0.3,1517.2930891378662,1505.9779732858158,1,19.782077168946856,2.24,1.7,1
566,MIL,1610612749,2021-03-29,105,129,0.469,0.367,0.857,32,12,4,0.6444444444444445,0.7,1599.0542944160916,1611.0929001620045,-2,20.901310727779457,1.87,2.0,0
567,LAC,1610612746,2021-03-29,129,105,0.537,0.559,0.8,46,14,2,0.6595744680851063,0.8,1611.0929001620045,1599.0542944160916,5,20.375123648990694,2.0,1.87,1
568,HOU,1610612745,2021-03-29,110,120,0.426,0.262,0.864,42,12,5,0.28888888888888886,0.1,1338.4352734577883,1513.5307185154984,1,19.154669406455383,3.85,1.29,0
569,MEM,1610612763,2021-03-29,120,110,0.541,0.355,0.708,47,16,4,0.4883720930232558,0.4,1513.5307185154984,1338.4352734577883,-2,18.14133652125868,1.29,3.85,1
570,TOR,1610612761,2021-03-29,104,118,0.407,0.306,0.821,39,13,6,0.391304347826087,0.3,1443.4212307226144,1402.8128198800205,-2,14.925502247122992,1.47,2.8,0
571,DET,1610612765,2021-03-29,118,104,0.507,0.5,0.794,43,19,6,0.26666666666666666,0.4,1402.8128198800205,1443.4212307226144,-4,15.280843423073987,2.8,1.47,1
572,UTA,1610612762,2021-03-29,114,75,0.463,0.463,0.826,55,12,5,0.7555555555555555,1.0,1667.4836825438877,1377.8962904076022,5,20.50044979099852,1.05,12.21,1
573,CLE,1610612739,2021-03-29,75,114,0.349,0.206,0.625,40,10,5,0.3695652173913043,0.3,1377.8962904076022,1667.4836825438877,-2,14.981825103653797,12.21,1.05,0
574,DAL,1610612742,2021-03-29,127,106,0.531,0.364,0.692,43,9,3,0.5227272727272727,0.6,1534.3199446177011,1409.910872888221,-2,18.867612982334123,1.14,6.11,1
575,OKC,1610612760,2021-03-29,106,127,0.469,0.346,0.636,47,16,4,0.4222222222222222,0.4,1409.910872888221,1534.3199446177011,-2,13.643208971021766,6.11,1.14,0
576,ORL,1610612753,2021-03-30,103,96,0.413,0.294,0.88,50,9,6,0.32608695652173914,0.1,1376.083914854656,1628.8985654610153,-2,13.596567446482112,6.07,1.15,1
577,LAC,1610612746,2021-03-30,96,103,0.416,0.324,1.0,48,17,4,0.6666666666666666,0.8,1628.8985654610153,1376.083914854656,6,21.513329870769383,1.15,6.07,0
578,DEN,1610612743,2021-03-30,104,95,0.481,0.387,0.824,51,20,6,0.6086956521739131,0.7,1592.0430960545568,1625.7633588299125,2,25.144855344018975,1.47,2.82,1
579,PHI,1610612755,2021-03-30,95,104,0.427,0.314,0.933,34,12,6,0.6956521739130435,0.6,1625.7633588299125,1592.0430960545568,-1,16.208747718553415,2.82,1.47,0
580,WAS,1610612764,2021-03-30,104,114,0.41,0.27,0.8,51,13,1,0.37777777777777777,0.5,1437.6958600795615,1496.2221237363333,2,15.156043760323097,2.59,1.54,0
581,CHA,1610612766,2021-03-30,114,104,0.467,0.412,0.842,50,14,6,0.5111111111111111,0.5,1496.2221237363333,1437.6958600795615,-1,17.539018640631177,1.54,2.59,1
582,SAS,1610612759,2021-03-31,120,106,0.467,0.385,0.706,54,11,2,0.5227272727272727,0.4,1479.3731348958615,1476.8512001289266,-1,18.968931767495796,1.71,2.2,1
583,SAC,1610612758,2021-03-31,106,120,0.424,0.314,0.895,43,12,5,0.46808510638297873,0.5,1476.8512001289266,1479.3731348958615,5,21.259973117350967,2.2,1.71,0
584,LAL,1610612747,2021-03-31,97,112,0.402,0.278,0.773,40,22,5,0.6382978723404256,0.7,1565.8339456961307,1581.2486291170808,2,18.705888322960472,3.9,1.28,0
585,MIL,1610612749,2021-03-31,112,97,0.532,0.538,0.778,42,22,8,0.6304347826086957,0.6,1581.2486291170808,1565.8339456961307,-3,22.161071925591223,1.28,3.9,1
586,PHX,1610612756,2021-03-31,121,116,0.568,0.44,0.75,32,10,7,0.6956521739130435,0.6,1638.4496337422904,1457.120062575467,3,20.188925606031674,1.29,3.81,1
587,CHI,1610612741,2021-03-31,116,121,0.434,0.333,0.905,50,10,4,0.4222222222222222,0.5,1457.120062575467,1638.4496337422904,-4,16.89199736922313,3.81,1.29,0
588,BKN,1610612751,2021-03-31,120,108,0.489,0.361,1.0,45,12,3,0.6808510638297872,0.8,1585.6190612653427,1333.56754181251,2,20.83951675081284,1.1,7.9,1
589,HOU,1610612745,2021-03-31,108,120,0.5,0.325,0.708,31,13,8,0.2826086956521739,0.1,1333.56754181251,1585.6190612653427,-1,16.54390214261718,7.9,1.1,0
590,DAL,1610612742,2021-03-31,113,108,0.494,0.487,0.72,43,20,4,0.5333333333333333,0.6,1544.4386092149082,1498.5641029395067,1,20.388555903236185,1.96,1.9,1
591,BOS,1610612738,2021-03-31,108,113,0.415,0.234,0.826,36,9,2,0.48936170212765956,0.6,1498.5641029395067,1544.4386092149082,-1,14.621865394401201,1.9,1.96,0
