,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,PER_A,WINNER
172,BOS,1610612738,2018-11-09,115,123,0.443,0.395,0.909,28,8,3,0.6363636363636364,0.5714285714285714,1531.8870529269175,1506.8190184794892,13.59274466834048,0
173,UTA,1610612762,2018-11-09,123,115,0.558,0.382,0.8,45,17,4,0.45454545454545453,0.2,1506.8190184794892,1531.8870529269175,18.305290433534342,1
174,ATL,1610612737,2018-11-09,109,124,0.456,0.25,0.75,53,16,2,0.2727272727272727,0.4,1425.9882579093837,1484.81398784501,17.89873287437897,0
175,DET,1610612765,2018-11-09,124,109,0.474,0.426,0.632,44,11,6,0.5,0.4,1484.81398784501,1425.9882579093837,12.154202001856541,1
176,MIN,1610612750,2018-11-09,110,121,0.415,0.28,0.806,52,17,1,0.3333333333333333,0.0,1452.5030204957525,1500.936665079619,19.564166427809447,0
177,SAC,1610612758,2018-11-09,121,110,0.453,0.375,0.793,49,13,6,0.5454545454545454,0.5,1500.936665079619,1452.5030204957525,19.641216813603243,1
178,DEN,1610612743,2018-11-09,110,112,0.46,0.278,0.735,54,13,5,0.8181818181818182,1.0,1570.097760520776,1500.622860524753,17.816684663991612,0
179,BKN,1610612751,2018-11-09,112,110,0.409,0.364,0.667,42,8,9,0.45454545454545453,0.3333333333333333,1500.622860524753,1570.097760520776,15.43693311693638,1
180,BKN,1610612751,2018-11-10,100,116,0.468,0.292,0.724,41,15,2,0.5,0.42857142857142855,1506.748727654145,1584.985027185627,16.244826675738704,0
181,GSW,1610612744,2018-11-10,116,100,0.554,0.438,0.81,36,10,7,0.8333333333333334,0.8571428571428571,1584.985027185627,1506.748727654145,17.398357202589185,1
182,SAS,1610612759,2018-11-10,96,89,0.446,0.5,0.741,46,16,5,0.6,0.6666666666666666,1505.3822537311205,1464.608856347601,13.489769947252451,1
183,HOU,1610612745,2018-11-10,89,96,0.333,0.22,0.69,49,8,5,0.4,0.6666666666666666,1464.608856347601,1505.3822537311205,15.896019139233028,0
184,CLE,1610612739,2018-11-10,98,99,0.429,0.381,0.667,53,12,6,0.09090909090909091,0.0,1414.5740362818017,1438.1587153365315,15.244753056983528,0
185,CHI,1610612741,2018-11-10,99,98,0.476,0.389,0.667,38,11,5,0.25,0.16666666666666666,1438.1587153365315,1414.5740362818017,15.875272451389904,1
186,LAC,1610612746,2018-11-10,128,126,0.465,0.412,0.815,54,18,6,0.5454545454545454,0.8,1521.811128475388,1602.6034971574443,20.732183367938088,1
187,MIL,1610612749,2018-11-10,126,128,0.448,0.348,0.696,52,17,8,0.8181818181818182,0.6,1602.6034971574443,1521.811128475388,20.984766794165324,0
188,WAS,1610612764,2018-11-10,116,110,0.482,0.364,0.737,48,16,5,0.18181818181818182,0.14285714285714285,1419.4685696738024,1498.3298343310519,16.716007948297666,1
189,MIA,1610612748,2018-11-10,110,116,0.443,0.364,0.769,38,19,5,0.45454545454545453,0.5,1498.3298343310519,1419.4685696738024,15.261472984977383,0
190,DAL,1610612742,2018-11-10,111,96,0.558,0.483,0.647,38,16,5,0.2727272727272727,0.6,1454.5015630254468,1535.241736134404,15.590268490611498,1
191,OKC,1610612760,2018-11-10,96,111,0.392,0.265,0.611,53,16,2,0.6363636363636364,0.6,1535.241736134404,1454.5015630254468,14.927864944774127,0
192,SAC,1610612758,2018-11-10,86,101,0.348,0.24,0.8,50,19,5,0.5833333333333334,0.6,1510.069026279428,1495.7832612226694,19.441720049257544,0
193,LAL,1610612747,2018-11-10,101,86,0.414,0.316,0.412,59,16,3,0.45454545454545453,0.4,1495.7832612226694,1510.069026279428,18.92031994657637,1
194,TOR,1610612761,2018-11-10,128,112,0.532,0.4,0.75,46,15,4,0.9166666666666666,1.0,1592.2289740330093,1469.9307774298595,19.850744294338757,1
195,NYK,1610612752,2018-11-10,112,128,0.458,0.273,0.818,47,14,6,0.3333333333333333,0.3333333333333333,1469.9307774298595,1592.2289740330093,12.767382549266014,0
196,PHI,1610612755,2018-11-10,106,112,0.518,0.258,0.625,48,23,6,0.6153846153846154,0.16666666666666666,1508.6131556997564,1517.7615145223815,17.057811791771698,0
197,MEM,1610612763,2018-11-10,112,106,0.437,0.367,0.733,45,11,3,0.6,1.0,1517.7615145223815,1508.6131556997564,16.47104002510095,1
198,PHX,1610612756,2018-11-10,99,119,0.407,0.278,0.95,37,17,7,0.18181818181818182,0.0,1406.0766893003672,1486.9945305529527,16.011219162249414,0
199,NOP,1610612740,2018-11-10,119,99,0.488,0.44,0.828,54,18,7,0.45454545454545453,0.8,1486.9945305529527,1406.0766893003672,18.79945722218995,1
200,ATL,1610612737,2018-11-11,106,107,0.432,0.351,0.846,44,19,4,0.25,0.16666666666666666,1415.2864470878467,1509.962042067226,15.946675937849609,0
201,LAL,1610612747,2018-11-11,107,106,0.424,0.368,0.625,48,23,9,0.5,0.5,1509.962042067226,1415.2864470878467,20.356320513373326,1
202,NYK,1610612752,2018-11-11,89,115,0.352,0.179,0.733,54,19,15,0.3076923076923077,0.3333333333333333,1461.4553319837573,1454.5694939857492,14.50179775378366,0
203,ORL,1610612753,2018-11-11,115,89,0.449,0.405,0.909,52,11,9,0.4166666666666667,0.5,1454.5694939857492,1461.4553319837573,12.75766585242472,1
204,IND,1610612754,2018-11-11,103,115,0.462,0.379,0.769,35,13,6,0.6153846153846154,0.7142857142857143,1529.1023988197394,1457.413567580624,17.433392259257854,0
205,HOU,1610612745,2018-11-11,115,103,0.486,0.426,0.719,38,17,5,0.36363636363636365,0.0,1457.413567580624,1529.1023988197394,14.898871693978151,1
206,CHA,1610612766,2018-11-11,113,103,0.506,0.393,0.889,46,12,8,0.5,0.3333333333333333,1539.2528742231025,1495.515798666547,18.178556637235392,1
207,DET,1610612765,2018-11-11,103,113,0.365,0.273,0.789,51,10,4,0.5454545454545454,0.6,1495.515798666547,1539.2528742231025,14.369083267499704,0
208,POR,1610612757,2018-11-11,100,94,0.453,0.389,0.8,55,21,2,0.75,0.75,1586.3524887484934,1521.9546000011583,20.49549913283934,1
209,BOS,1610612738,2018-11-11,94,100,0.387,0.333,0.8,42,13,5,0.5833333333333334,0.5,1521.9546000011583,1586.3524887484934,16.245818388110724,0
210,DEN,1610612743,2018-11-11,114,121,0.461,0.474,0.7,39,10,5,0.75,0.8571428571428571,1563.9718933913841,1596.2577059430384,16.633182708730658,0
211,MIL,1610612749,2018-11-11,121,114,0.571,0.5,0.615,41,13,7,0.75,0.5,1596.2577059430384,1563.9718933913841,21.798986385458377,1
212,DAL,1610612742,2018-11-12,103,98,0.468,0.303,0.655,49,20,7,0.3333333333333333,0.0,1472.180577342977,1441.85689685193,14.830331352359725,1
213,CHI,1610612741,2018-11-12,98,103,0.393,0.242,0.909,45,17,3,0.3076923076923077,0.2857142857142857,1441.85689685193,1472.180577342977,16.436546410992744,0
214,GSW,1610612744,2018-11-12,116,121,0.468,0.387,0.696,46,17,8,0.8461538461538461,0.8,1595.2856109768347,1528.1569196897938,19.803117515477084,0
215,LAC,1610612746,2018-11-12,121,116,0.473,0.25,0.882,49,17,5,0.5833333333333334,0.8333333333333334,1528.1569196897938,1595.2856109768347,21.28755811271265,1
216,MIA,1610612748,2018-11-12,114,124,0.481,0.419,0.818,40,15,6,0.4166666666666667,0.42857142857142855,1488.2345570186947,1501.1386949034934,15.651535682205342,0
217,PHI,1610612755,2018-11-12,124,114,0.47,0.417,0.795,42,10,0,0.5714285714285714,0.14285714285714285,1501.1386949034934,1488.2345570186947,15.73143405219188,1
218,SAS,1610612759,2018-11-12,99,104,0.437,0.323,0.813,43,15,4,0.6363636363636364,0.5,1512.5775424980975,1495.8902454348713,15.040208098277391,0
219,SAC,1610612758,2018-11-12,104,99,0.5,0.458,0.583,45,13,3,0.5384615384615384,0.5,1495.8902454348713,1512.5775424980975,17.333056719390953,1
220,MIN,1610612750,2018-11-12,120,113,0.525,0.435,0.839,52,23,6,0.3076923076923077,0.8,1443.3706592959434,1496.448143862937,19.74481492089549,1
221,BKN,1610612751,2018-11-12,113,120,0.396,0.36,0.682,42,13,2,0.46153846153846156,0.375,1496.448143862937,1443.3706592959434,13.737550887961149,0
222,TOR,1610612761,2018-11-12,110,126,0.402,0.289,0.864,43,11,5,0.9230769230769231,1.0,1600.7044194791115,1498.8592868289488,20.455046035969623,0
223,NOP,1610612740,2018-11-12,126,110,0.545,0.37,0.615,54,13,4,0.5,0.16666666666666666,1498.8592868289488,1600.7044194791115,20.96835124537412,1
224,WAS,1610612764,2018-11-12,117,109,0.506,0.394,0.727,41,12,7,0.25,0.25,1429.5638469861597,1474.7893539145375,17.659385760517516,1
225,ORL,1610612753,2018-11-12,109,117,0.483,0.5,0.727,34,13,6,0.46153846153846156,0.6,1474.7893539145375,1429.5638469861597,17.530315039725135,0
226,UTA,1610612762,2018-11-12,96,88,0.39,0.281,0.767,49,15,6,0.5,0.6666666666666666,1516.7514714052484,1525.2359753186445,18.739521782169245,1
227,MEM,1610612763,2018-11-12,88,96,0.418,0.167,0.783,42,16,9,0.6363636363636364,1.0,1525.2359753186445,1516.7514714052484,16.34343426450138,0
228,OKC,1610612760,2018-11-12,118,101,0.467,0.481,0.95,42,14,6,0.5833333333333334,0.6666666666666666,1517.5627218168738,1394.211933024371,17.32471776461957,1
229,PHX,1610612756,2018-11-12,101,118,0.481,0.269,0.842,37,18,5,0.16666666666666666,0.0,1394.211933024371,1517.5627218168738,15.442834737310397,0
230,ATL,1610612737,2018-11-13,103,110,0.449,0.375,0.733,42,17,2,0.23076923076923078,0.14285714285714285,1412.5283720358727,1586.4296079594806,14.838373765568171,0
231,GSW,1610612744,2018-11-13,110,103,0.429,0.444,0.952,48,13,6,0.7857142857142857,0.875,1586.4296079594806,1412.5283720358727,20.302490260229657,1
232,CLE,1610612739,2018-11-13,113,89,0.529,0.542,0.833,60,20,3,0.08333333333333333,0.16666666666666666,1410.875854766403,1548.0239719656288,14.823229637961193,1
233,CHA,1610612766,2018-11-13,89,113,0.347,0.195,0.789,37,9,4,0.5384615384615384,0.42857142857142855,1548.0239719656288,1410.875854766403,17.311829649556074,0
234,HOU,1610612745,2018-11-13,109,99,0.549,0.351,0.692,32,15,6,0.4166666666666667,0.5714285714285714,1472.2692507735694,1556.5308434591198,16.52156592131658,1
235,DEN,1610612743,2018-11-13,99,109,0.5,0.44,0.75,31,16,2,0.6923076923076923,0.75,1556.5308434591198,1472.2692507735694,18.943115709125156,0
236,LAL,1610612747,2018-11-14,126,117,0.473,0.469,0.885,48,13,6,0.5384615384615384,0.5714285714285714,1512.7201171192,1592.3587013095785,19.451306641614604,1
237,POR,1610612757,2018-11-14,117,126,0.441,0.424,0.913,47,15,10,0.7692307692307693,0.75,1592.3587013095785,1512.7201171192,19.676853568550776,0
238,SAS,1610612759,2018-11-14,96,116,0.422,0.304,0.792,43,18,4,0.5833333333333334,0.4,1505.1026333664204,1385.4239696596499,15.538003341963265,0
239,PHX,1610612756,2018-11-14,116,96,0.56,0.484,0.875,38,16,4,0.15384615384615385,0.2857142857142857,1385.4239696596499,1505.1026333664204,13.937793167647365,1
240,BKN,1610612751,2018-11-14,107,120,0.406,0.286,0.708,46,15,2,0.42857142857142855,0.6,1486.330455955741,1478.3443952407295,14.337159853293374,0
241,MIA,1610612748,2018-11-14,120,107,0.541,0.276,0.714,47,18,6,0.38461538461538464,0.4,1478.3443952407295,1486.330455955741,15.874968592612946,1
242,CHI,1610612741,2018-11-14,82,111,0.393,0.304,1.0,47,22,3,0.2857142857142857,0.3333333333333333,1435.5843440390342,1515.9483874400732,16.32184586886919,0
243,BOS,1610612738,2018-11-14,111,82,0.467,0.441,0.857,51,14,5,0.5384615384615384,0.75,1515.9483874400732,1435.5843440390342,15.229158349830326,1
244,ORL,1610612753,2018-11-14,111,106,0.5,0.429,0.864,37,11,4,0.42857142857142855,0.375,1464.149883818304,1511.0288566814586,19.99372051301815,1
245,PHI,1610612755,2018-11-14,106,111,0.477,0.483,0.667,41,15,3,0.6,0.25,1511.0288566814586,1464.149883818304,15.380080179641215,0
246,MIL,1610612749,2018-11-14,113,116,0.506,0.257,0.815,44,16,8,0.7692307692307693,1.0,1603.6987558753028,1515.8714256118826,20.782712470895923,0
247,MEM,1610612763,2018-11-14,116,113,0.506,0.389,0.75,34,14,4,0.5833333333333334,0.3333333333333333,1515.8714256118826,1603.6987558753028,16.145651516436917,1
248,UTA,1610612762,2018-11-14,68,118,0.309,0.171,0.632,33,22,3,0.5384615384615384,0.7142857142857143,1526.1160211120102,1478.4531301558727,18.55292061012029,0
249,DAL,1610612742,2018-11-14,118,68,0.584,0.429,0.667,51,20,6,0.38461538461538464,0.6666666666666666,1478.4531301558727,1526.1160211120102,15.53163420849179,1
250,MIN,1610612750,2018-11-14,107,100,0.411,0.438,0.792,47,16,6,0.35714285714285715,0.8333333333333334,1453.4883472031395,1518.5272739774157,15.556674110073548,1
251,NOP,1610612740,2018-11-14,100,107,0.426,0.321,0.611,46,18,6,0.5384615384615384,0.2857142857142857,1518.5272739774157,1453.4883472031395,21.229914374879847,0
252,CLE,1610612739,2018-11-14,95,119,0.455,0.19,0.677,42,24,6,0.15384615384615385,0.0,1439.6461900736808,1440.2033170823931,13.009482088104543,0
253,WAS,1610612764,2018-11-14,119,95,0.478,0.325,0.692,44,18,3,0.3076923076923077,0.4,1440.2033170823931,1439.6461900736808,14.399751665203539,1
254,TOR,1610612761,2018-11-14,104,106,0.489,0.2,0.588,49,20,3,0.8571428571428571,0.875,1581.0364323306446,1486.7447009240207,22.015097007899172,0
255,DET,1610612765,2018-11-14,106,104,0.484,0.303,0.615,39,18,5,0.5,0.5,1486.7447009240207,1581.0364323306446,14.735615213263085,1
256,NYK,1610612752,2018-11-14,103,128,0.443,0.269,0.783,36,18,8,0.2857142857142857,0.2857142857142857,1441.235472054969,1526.350685181595,13.635624372799064,0
257,OKC,1610612760,2018-11-14,128,103,0.537,0.485,0.833,47,16,7,0.6153846153846154,0.7142857142857143,1526.350685181595,1441.235472054969,18.051482434449717,1
258,SAS,1610612759,2018-11-15,111,116,0.402,0.31,0.8,45,5,6,0.5384615384615384,0.3333333333333333,1480.9838244368455,1537.012922707148,16.265711945523805,0
259,LAC,1610612746,2018-11-15,116,111,0.471,0.348,0.8,50,12,3,0.6153846153846154,0.8571428571428571,1537.012922707148,1480.9838244368455,21.158339509927536,1
260,GSW,1610612744,2018-11-15,86,107,0.421,0.222,0.818,44,17,5,0.8,0.6666666666666666,1590.3989749821264,1486.0438957071347,21.240499143673325,0
261,HOU,1610612745,2018-11-15,107,86,0.402,0.34,0.808,41,8,4,0.46153846153846156,0.2,1486.0438957071347,1590.3989749821264,15.868608195013044,1
262,DEN,1610612743,2018-11-15,138,93,0.564,0.419,0.76,56,15,6,0.6428571428571429,0.6666666666666666,1542.7561985255545,1408.5590050132269,16.753289035905507,1
263,ATL,1610612737,2018-11-15,93,138,0.348,0.214,0.741,43,19,5,0.21428571428571427,0.125,1408.5590050132269,1542.7561985255545,16.23024783926758,0
264,UTA,1610612762,2018-11-16,107,113,0.466,0.182,0.568,39,13,4,0.5,0.625,1488.3807112190877,1502.736676001336,18.662263867687003,0
265,PHI,1610612755,2018-11-16,113,107,0.506,0.478,0.625,41,18,5,0.5625,1.0,1502.736676001336,1488.3807112190877,17.73787993663123,1
266,BOS,1610612738,2018-11-16,123,116,0.528,0.346,0.833,46,18,6,0.5714285714285714,0.8,1531.4375300913073,1574.425847025528,17.652181661861267,1
267,TOR,1610612761,2018-11-16,116,123,0.433,0.276,0.828,43,14,4,0.8,0.8333333333333334,1574.425847025528,1531.4375300913073,20.359015803885438,0
268,CHI,1610612741,2018-11-16,104,123,0.436,0.394,0.692,36,12,3,0.26666666666666666,0.2857142857142857,1420.0952013878002,1596.197179384242,14.56555357283189,0
269,MIL,1610612749,2018-11-16,123,104,0.505,0.419,0.647,55,17,8,0.7142857142857143,0.8571428571428571,1596.197179384242,1420.0952013878002,21.690390979587082,1
270,MIA,1610612748,2018-11-16,91,99,0.376,0.389,0.7,51,18,5,0.42857142857142855,0.5,1490.959362373138,1514.246715626794,16.745504571614536,0
271,IND,1610612754,2018-11-16,99,91,0.444,0.519,0.867,47,19,6,0.5714285714285714,0.5,1514.246715626794,1490.959362373138,16.872596230626094,1
272,POR,1610612757,2018-11-16,96,112,0.42,0.276,0.7,48,18,1,0.7142857142857143,0.6,1579.6204041903459,1464.0050093043221,20.10527343073338,0
273,MIN,1610612750,2018-11-16,112,96,0.5,0.429,0.727,43,12,4,0.4,0.8571428571428571,1464.0050093043221,1579.6204041903459,18.946414035691028,1
274,WAS,1610612764,2018-11-16,104,115,0.425,0.167,0.794,47,13,4,0.35714285714285715,0.5,1458.7873197096833,1473.7154888233324,18.362949296072497,0
275,BKN,1610612751,2018-11-16,115,104,0.422,0.273,0.789,47,12,3,0.4,0.3333333333333333,1473.7154888233324,1458.7873197096833,16.47318697562724,1
276,MEM,1610612763,2018-11-16,112,104,0.506,0.44,0.625,40,16,5,0.6153846153846154,0.8333333333333334,1523.3730021029435,1503.3651545665484,15.658932454536272,1
277,SAC,1610612758,2018-11-16,104,112,0.463,0.364,0.75,42,21,2,0.5714285714285714,0.5714285714285714,1503.3651545665484,1523.3730021029435,18.72921973353739,0
278,NOP,1610612740,2018-11-16,129,124,0.485,0.294,0.719,54,15,5,0.5,0.8333333333333334,1508.010611876233,1427.5972282184318,20.057139748329543,1
279,NYK,1610612752,2018-11-16,124,129,0.49,0.324,0.708,44,13,6,0.26666666666666666,0.25,1427.5972282184318,1508.010611876233,15.022825262140282,0
280,CHI,1610612741,2018-11-17,83,122,0.349,0.296,0.714,34,22,3,0.25,0.25,1412.7168636471065,1564.6409384828435,15.561004724597392,0
281,TOR,1610612761,2018-11-17,122,83,0.539,0.4,0.923,54,23,10,0.75,0.7142857142857143,1564.6409384828435,1412.7168636471065,17.474917347680798,1
282,PHX,1610612756,2018-11-17,100,110,0.451,0.414,0.667,31,15,6,0.21428571428571427,0.375,1409.5427785892248,1539.9889290181322,13.504850545111198,0
283,OKC,1610612760,2018-11-17,110,100,0.447,0.292,0.844,52,18,7,0.6428571428571429,0.5,1539.9889290181322,1409.5427785892248,15.390810772572738,1
284,LAC,1610612746,2018-11-17,127,119,0.505,0.478,0.833,38,8,1,0.6428571428571429,0.3333333333333333,1542.6715178748166,1484.1296511272546,22.348812654236298,1
285,BKN,1610612751,2018-11-17,119,127,0.455,0.464,0.765,47,11,5,0.4375,0.5,1484.1296511272546,1542.6715178748166,15.000322103043015,0
286,UTA,1610612762,2018-11-17,98,86,0.449,0.289,0.63,46,15,4,0.4666666666666667,0.5555555555555556,1481.0514904433123,1541.2224386339917,18.292271458992207,1
287,BOS,1610612738,2018-11-17,86,98,0.385,0.152,0.55,51,14,4,0.6,0.8333333333333334,1541.2224386339917,1481.0514904433123,18.34844704193309,0
288,LAL,1610612747,2018-11-17,117,130,0.478,0.333,0.84,41,14,6,0.5714285714285714,0.5,1525.4584142384326,1472.4420644984266,16.57557519599812,0
289,ORL,1610612753,2018-11-17,130,117,0.538,0.344,0.826,41,13,8,0.4666666666666667,0.4444444444444444,1472.4420644984266,1525.4584142384326,18.134499003626388,1
290,SAC,1610612758,2018-11-17,112,132,0.451,0.314,0.75,39,14,3,0.5333333333333333,0.5,1494.942927250813,1509.92801768531,19.277929779154086,0
291,HOU,1610612745,2018-11-17,132,112,0.568,0.426,0.833,41,22,10,0.5,0.3333333333333333,1509.92801768531,1494.942927250813,15.724651995254103,1
292,ATL,1610612737,2018-11-17,89,97,0.356,0.276,0.704,41,18,6,0.2,0.1111111111111111,1391.7215651435345,1522.5634430552022,17.60388491937608,0
293,IND,1610612754,2018-11-17,97,89,0.402,0.4,0.714,53,24,6,0.6,0.5714285714285714,1522.5634430552022,1391.7215651435345,14.527709009087005,1
294,GSW,1610612744,2018-11-17,109,112,0.447,0.273,0.941,47,12,6,0.75,0.5714285714285714,1566.5148530039512,1516.1884400487952,19.684631656132517,0
295,DAL,1610612742,2018-11-17,112,109,0.465,0.294,0.647,46,10,5,0.42857142857142855,0.7142857142857143,1516.1884400487952,1566.5148530039512,15.617757573098293,1
296,PHI,1610612755,2018-11-17,122,119,0.419,0.314,0.868,53,19,6,0.5882352941176471,0.2222222222222222,1510.0658967771114,1519.253636658351,18.732778702563664,1
297,CHA,1610612766,2018-11-17,119,122,0.424,0.323,0.926,49,17,3,0.5,0.6666666666666666,1519.253636658351,1510.0658967771114,18.49779079781254,0
298,DEN,1610612743,2018-11-17,115,125,0.484,0.385,0.615,43,13,6,0.6666666666666666,0.6,1559.593638395247,1513.119043485166,18.753789214580866,0
299,NOP,1610612740,2018-11-17,125,115,0.483,0.4,0.912,46,11,8,0.5333333333333333,0.8571428571428571,1513.119043485166,1559.593638395247,17.192996740821048,1
300,GSW,1610612744,2018-11-18,92,104,0.407,0.192,0.81,46,12,4,0.7058823529411765,0.5,1559.8517831452561,1475.3252292691768,20.260287110163947,0
301,SAS,1610612759,2018-11-18,104,92,0.446,0.417,0.706,48,11,5,0.5,0.7142857142857143,1475.3252292691768,1559.8517831452561,15.840489455109937,1
302,NYK,1610612752,2018-11-18,117,131,0.46,0.333,0.829,42,14,2,0.25,0.2222222222222222,1422.4887966094989,1487.1750323982583,13.274321071259317,0
303,ORL,1610612753,2018-11-18,131,117,0.571,0.406,0.846,35,17,6,0.5,0.5,1487.1750323982583,1422.4887966094989,18.44169246143729,1
304,MIA,1610612748,2018-11-18,97,113,0.402,0.406,0.737,48,14,5,0.4,0.375,1482.6426349447297,1510.725446338601,15.667065115646524,0
305,LAL,1610612747,2018-11-18,113,97,0.442,0.407,0.857,50,10,5,0.5333333333333333,0.42857142857142855,1510.725446338601,1482.6426349447297,17.008480090925232,1
306,MIN,1610612750,2018-11-18,87,100,0.388,0.414,0.813,49,20,3,0.4375,0.875,1484.4692658766899,1531.795229418679,19.472453830816313,0
307,MEM,1610612763,2018-11-18,100,87,0.427,0.429,0.72,43,12,9,0.6428571428571429,0.42857142857142855,1531.795229418679,1484.4692658766899,17.275578373598844,1
308,POR,1610612757,2018-11-18,119,109,0.453,0.367,0.857,52,15,3,0.6666666666666666,0.5,1559.1561476179781,1448.373157405761,18.490012105419325,1
309,WAS,1610612764,2018-11-18,109,119,0.448,0.406,0.476,43,12,9,0.3333333333333333,0.42857142857142855,1448.373157405761,1559.1561476179781,15.592724331441202,0
310,PHI,1610612755,2018-11-19,119,114,0.488,0.273,0.738,53,19,1,0.6111111111111112,1.0,1515.8468108433135,1403.5170555323248,18.413162490827098,1
311,PHX,1610612756,2018-11-19,114,119,0.506,0.394,0.542,31,13,4,0.2,0.0,1403.5170555323248,1515.8468108433135,15.210515707507748,0
